order_item_id,order_id,product_id,quantity,unit_price,total_price
OI_560,OR_560,P_2844,1,43.71,43.71
OI_561,OR_561,P_2543,2,62.96,125.92
OI_562,OR_562,P_6542,2,60.39,120.78
OI_563,OR_563,P_1601,3,62.52,187.56
OI_564,OR_564,P_4655,9,62.35,561.15
OI_565,OR_565,P_594,9,61.63,554.67
OI_566,OR_566,P_210,5,40.7,203.5
OI_567,OR_567,P_4952,3,49.8,149.4
OI_568,OR_568,P_2489,10,41.74,417.4
OI_569,OR_569,P_4963,9,26.47,238.23
OI_570,OR_570,P_8256,7,32.4,226.8
OI_571,OR_571,P_9932,1,47.3,47.3
OI_572,OR_572,P_8056,4,15.63,62.52
OI_573,OR_573,P_1476,7,27.5,192.5
OI_574,OR_574,P_4349,6,63.97,383.82
OI_575,OR_575,P_1730,9,99.7,897.3
OI_576,OR_576,P_452,9,97.81,880.29
OI_577,OR_577,P_6659,6,67.34,404.04
OI_578,OR_578,P_463,6,14.72,88.32
OI_579,OR_579,P_5375,7,45.4,317.8
OI_580,OR_580,P_7090,4,79.27,317.08
OI_581,OR_581,P_1131,2,86.62,173.24
OI_582,OR_582,P_8285,5,76.31,381.55
OI_583,OR_583,P_6325,10,77.47,774.7
OI_584,OR_584,P_4873,6,51.61,309.66
OI_585,OR_585,P_8922,1,88.07,88.07
OI_586,OR_586,P_5050,5,67.23,336.15
OI_587,OR_587,P_5560,8,56.5,452.0
OI_588,OR_588,P_6847,2,37.19,74.38
OI_589,OR_589,P_7888,9,78.58,707.22
OI_590,OR_590,P_3796,8,45.96,367.68
OI_591,OR_591,P_5914,2,53.57,107.14
OI_592,OR_592,P_1457,9,35.49,319.41
OI_593,OR_593,P_354,1,75.16,75.16
OI_594,OR_594,P_393,5,42.75,213.75
OI_595,OR_595,P_8706,3,48.75,146.25
OI_596,OR_596,P_3336,2,93.83,187.66
OI_597,OR_597,P_6425,2,28.19,56.38
OI_598,OR_598,P_9918,4,49.59,198.36
OI_599,OR_599,P_4651,1,94.78,94.78
OI_600,OR_600,P_4027,8,41.63,333.04
OI_601,OR_601,P_6772,9,91.83,826.47
OI_602,OR_602,P_5894,1,28.43,28.43
OI_603,OR_603,P_5471,4,55.33,221.32
OI_604,OR_604,P_7537,4,88.33,353.32
OI_605,OR_605,P_9187,6,63.18,379.08
OI_606,OR_606,P_5138,7,48.55,339.85
OI_607,OR_607,P_7304,1,33.4,33.4
OI_608,OR_608,P_7561,9,16.84,151.56
OI_609,OR_609,P_5677,2,62.16,124.32
OI_610,OR_610,P_718,8,99.12,792.96
OI_611,OR_611,P_3673,7,80.44,563.08
OI_612,OR_612,P_7861,5,73.08,365.4
OI_613,OR_613,P_2982,1,24.68,24.68
OI_614,OR_614,P_6676,9,71.61,644.49
OI_615,OR_615,P_755,3,37.49,112.47
OI_616,OR_616,P_7848,5,82.67,413.35
OI_617,OR_617,P_74,4,92.59,370.36
OI_618,OR_618,P_9518,3,39.09,117.27
OI_619,OR_619,P_7608,5,42.82,214.1
OI_620,OR_620,P_5631,6,72.63,435.78
OI_621,OR_621,P_7776,1,34.16,34.16
OI_622,OR_622,P_1514,10,66.14,661.4
OI_623,OR_623,P_7437,4,68.0,272.0
OI_624,OR_624,P_2487,8,17.91,143.28
OI_625,OR_625,P_5364,4,23.84,95.36
OI_626,OR_626,P_6991,4,91.34,365.36
OI_627,OR_627,P_9652,2,68.11,136.22
OI_628,OR_628,P_25,2,98.72,197.44
OI_629,OR_629,P_4756,6,76.56,459.36
OI_630,OR_630,P_2876,8,18.52,148.16
OI_631,OR_631,P_9208,9,17.98,161.82
OI_632,OR_632,P_77,6,87.16,522.96
OI_633,OR_633,P_5394,8,50.49,403.92
OI_634,OR_634,P_6960,10,39.93,399.3
OI_635,OR_635,P_9658,7,66.81,467.67
OI_636,OR_636,P_6667,5,44.59,222.95
OI_637,OR_637,P_8211,7,74.99,524.93
OI_638,OR_638,P_1997,8,53.3,426.4
OI_639,OR_639,P_469,7,97.72,684.04
OI_640,OR_640,P_3934,10,59.03,590.3
OI_641,OR_641,P_870,9,89.83,808.47
OI_642,OR_642,P_5968,10,17.36,173.6
OI_643,OR_643,P_6934,8,89.12,712.96
OI_644,OR_644,P_2700,10,74.87,748.7
OI_645,OR_645,P_8657,8,29.17,233.36
OI_646,OR_646,P_1327,7,95.52,668.64
OI_647,OR_647,P_5838,1,32.48,32.48
OI_648,OR_648,P_3392,5,66.17,330.85
OI_649,OR_649,P_5014,5,63.56,317.8
OI_650,OR_650,P_6551,4,60.38,241.52
OI_651,OR_651,P_913,6,41.07,246.42
OI_652,OR_652,P_3529,10,66.74,667.4
OI_653,OR_653,P_8750,9,70.34,633.06
OI_654,OR_654,P_9184,4,53.72,214.88
OI_655,OR_655,P_4694,2,28.57,57.14
OI_656,OR_656,P_572,9,31.07,279.63
OI_657,OR_657,P_5355,7,85.17,596.19
OI_658,OR_658,P_2219,9,40.38,363.42
OI_659,OR_659,P_80,5,54.68,273.4
OI_660,OR_660,P_2996,3,32.03,96.09
OI_661,OR_661,P_8739,2,98.03,196.06
OI_662,OR_662,P_7386,1,87.01,87.01
OI_663,OR_663,P_3455,6,99.4,596.4
OI_664,OR_664,P_6447,3,26.15,78.45
OI_665,OR_665,P_1599,4,64.66,258.64
OI_666,OR_666,P_8685,1,94.53,94.53
OI_667,OR_667,P_2009,8,97.71,781.68
OI_668,OR_668,P_6989,8,41.58,332.64
OI_669,OR_669,P_8297,10,58.4,584.0
OI_670,OR_670,P_2722,10,72.46,724.6
OI_671,OR_671,P_2484,8,74.77,598.16
OI_672,OR_672,P_5291,10,25.7,257.0
OI_673,OR_673,P_1409,3,28.77,86.31
OI_674,OR_674,P_8740,10,36.38,363.8
OI_675,OR_675,P_8110,10,15.33,153.3
OI_676,OR_676,P_3394,4,91.42,365.68
OI_677,OR_677,P_7109,3,98.71,296.13
OI_678,OR_678,P_4256,10,49.29,492.9
OI_679,OR_679,P_8528,1,15.97,15.97
OI_680,OR_680,P_2996,2,97.56,195.12
OI_681,OR_681,P_987,7,37.39,261.73
OI_682,OR_682,P_7909,8,61.2,489.6
OI_683,OR_683,P_2721,8,28.03,224.24
OI_684,OR_684,P_3297,3,93.85,281.55
OI_685,OR_685,P_7135,10,94.84,948.4
OI_686,OR_686,P_8806,2,70.88,141.76
OI_687,OR_687,P_5387,6,91.28,547.68
OI_688,OR_688,P_2524,10,64.63,646.3
OI_689,OR_689,P_6344,8,83.73,669.84
OI_690,OR_690,P_1451,10,74.37,743.7
OI_691,OR_691,P_6816,7,93.0,651.0
OI_692,OR_692,P_9137,8,38.42,307.36
OI_693,OR_693,P_285,8,78.78,630.24
OI_694,OR_694,P_9802,9,85.61,770.49
OI_695,OR_695,P_2844,6,89.27,535.62
OI_696,OR_696,P_8801,9,15.75,141.75
OI_697,OR_697,P_2965,3,76.18,228.54
OI_698,OR_698,P_6653,1,40.7,40.7
OI_699,OR_699,P_4135,1,19.76,19.76
OI_700,OR_700,P_1212,2,68.04,136.08
OI_701,OR_701,P_1901,1,34.31,34.31
OI_702,OR_702,P_4958,7,44.14,308.98
OI_703,OR_703,P_9559,10,26.05,260.5
OI_704,OR_704,P_6757,4,45.0,180.0
OI_705,OR_705,P_294,10,78.02,780.2
OI_706,OR_706,P_4573,9,96.22,865.98
OI_707,OR_707,P_1343,7,64.16,449.12
OI_708,OR_708,P_3461,5,49.93,249.65
OI_709,OR_709,P_1665,4,32.34,129.36
OI_710,OR_710,P_1522,1,27.07,27.07
OI_711,OR_711,P_86,6,44.26,265.56
OI_712,OR_712,P_6788,5,40.06,200.3
OI_713,OR_713,P_9750,7,50.36,352.52
OI_714,OR_714,P_7663,8,46.12,368.96
OI_715,OR_715,P_5562,10,52.06,520.6
OI_716,OR_716,P_6729,9,26.11,234.99
OI_717,OR_717,P_510,2,33.38,66.76
OI_718,OR_718,P_3508,10,46.15,461.5
OI_719,OR_719,P_5922,6,72.92,437.52
OI_720,OR_720,P_9507,4,79.95,319.8
OI_721,OR_721,P_9259,4,94.43,377.72
OI_722,OR_722,P_2496,3,15.14,45.42
OI_723,OR_723,P_8693,2,56.56,113.12
OI_724,OR_724,P_3699,7,82.58,578.06
OI_725,OR_725,P_237,10,41.32,413.2
OI_726,OR_726,P_7630,2,37.89,75.78
OI_727,OR_727,P_7841,8,14.68,117.44
OI_728,OR_728,P_8706,10,50.95,509.5
OI_729,OR_729,P_7414,9,48.95,440.55
OI_730,OR_730,P_8777,9,59.47,535.23
OI_731,OR_731,P_1300,10,72.08,720.8
OI_732,OR_732,P_2627,3,51.61,154.83
OI_733,OR_733,P_8351,4,74.46,297.84
OI_734,OR_734,P_9083,8,30.21,241.68
OI_735,OR_735,P_3563,10,10.32,103.2
OI_736,OR_736,P_1115,2,44.4,88.8
OI_737,OR_737,P_27,4,91.35,365.4
OI_738,OR_738,P_5386,9,27.65,248.85
OI_739,OR_739,P_4,5,36.89,184.45
OI_740,OR_740,P_2475,4,64.42,257.68
OI_741,OR_741,P_3598,1,38.76,38.76
OI_742,OR_742,P_3442,4,51.25,205.0
OI_743,OR_743,P_2930,4,37.1,148.4
OI_744,OR_744,P_9746,1,48.69,48.69
OI_745,OR_745,P_2304,8,19.23,153.84
OI_746,OR_746,P_1133,10,80.34,803.4
OI_747,OR_747,P_736,1,97.17,97.17
OI_748,OR_748,P_7682,7,69.84,488.88
OI_749,OR_749,P_4845,3,34.47,103.41
OI_750,OR_750,P_1535,6,22.53,135.18
OI_751,OR_751,P_7828,3,20.67,62.01
OI_752,OR_752,P_4003,9,88.36,795.24
OI_753,OR_753,P_4002,3,26.69,80.07
OI_754,OR_754,P_215,2,71.67,143.34
OI_755,OR_755,P_5643,10,25.02,250.2
OI_756,OR_756,P_3048,8,29.1,232.8
OI_757,OR_757,P_9890,2,75.15,150.3
OI_758,OR_758,P_5409,4,80.34,321.36
OI_759,OR_759,P_4413,9,56.14,505.26
OI_760,OR_760,P_5125,3,28.35,85.05
OI_761,OR_761,P_4187,5,22.01,110.05
OI_762,OR_762,P_5783,7,87.31,611.17
OI_763,OR_763,P_3087,9,38.82,349.38
OI_764,OR_764,P_2393,6,34.02,204.12
OI_765,OR_765,P_1283,10,38.31,383.1
OI_766,OR_766,P_990,4,73.9,295.6
OI_767,OR_767,P_186,9,40.84,367.56
OI_768,OR_768,P_5829,2,34.89,69.78
OI_769,OR_769,P_4881,6,15.45,92.7
OI_770,OR_770,P_4095,8,29.49,235.92
OI_771,OR_771,P_6031,1,41.88,41.88
OI_772,OR_772,P_1697,5,46.96,234.8
OI_773,OR_773,P_9774,2,49.0,98.0
OI_774,OR_774,P_23,10,90.84,908.4
OI_775,OR_775,P_3834,7,72.33,506.31
OI_776,OR_776,P_2582,5,90.98,454.9
OI_777,OR_777,P_4401,4,96.63,386.52
OI_778,OR_778,P_4866,9,74.6,671.4
OI_779,OR_779,P_400,9,24.27,218.43
OI_780,OR_780,P_2118,6,98.05,588.3
OI_781,OR_781,P_9401,1,54.07,54.07
OI_782,OR_782,P_1987,7,78.53,549.71
OI_783,OR_783,P_6015,6,13.41,80.46
OI_784,OR_784,P_1629,4,97.56,390.24
OI_785,OR_785,P_8088,2,76.23,152.46
OI_786,OR_786,P_3642,8,93.89,751.12
OI_787,OR_787,P_6880,6,39.24,235.44
OI_788,OR_788,P_4201,6,77.09,462.54
OI_789,OR_789,P_9836,2,74.61,149.22
OI_790,OR_790,P_9165,1,20.64,20.64
OI_791,OR_791,P_9043,3,73.32,219.96
OI_792,OR_792,P_2436,4,87.41,349.64
OI_793,OR_793,P_5466,8,92.7,741.6
OI_794,OR_794,P_8429,9,37.26,335.34
OI_795,OR_795,P_9991,9,78.87,709.83
OI_796,OR_796,P_720,2,37.12,74.24
OI_797,OR_797,P_1412,9,19.21,172.89
OI_798,OR_798,P_9523,3,12.89,38.67
OI_799,OR_799,P_3651,10,71.01,710.1
OI_800,OR_800,P_3880,7,22.82,159.74
OI_801,OR_801,P_6072,6,91.97,551.82
OI_802,OR_802,P_7218,2,52.38,104.76
OI_803,OR_803,P_8364,7,39.94,279.58
OI_804,OR_804,P_7201,8,77.78,622.24
OI_805,OR_805,P_4960,10,67.9,679.0
OI_806,OR_806,P_7252,4,29.89,119.56
OI_807,OR_807,P_5438,2,26.61,53.22
OI_808,OR_808,P_2508,3,94.32,282.96
OI_809,OR_809,P_8727,3,97.85,293.55
OI_810,OR_810,P_7544,5,85.32,426.6
OI_811,OR_811,P_9441,2,97.32,194.64
OI_812,OR_812,P_7845,2,73.38,146.76
OI_813,OR_813,P_4456,8,36.75,294.0
OI_814,OR_814,P_1595,7,38.99,272.93
OI_815,OR_815,P_5365,3,59.24,177.72
OI_816,OR_816,P_5863,10,41.23,412.3
OI_817,OR_817,P_2297,7,96.65,676.55
OI_818,OR_818,P_5797,5,97.06,485.3
OI_819,OR_819,P_7417,6,29.68,178.08
OI_820,OR_820,P_1678,5,40.66,203.3
OI_821,OR_821,P_2327,7,76.77,537.39
OI_822,OR_822,P_7515,7,18.96,132.72
OI_823,OR_823,P_7854,8,65.44,523.52
OI_824,OR_824,P_7817,3,44.11,132.33
OI_825,OR_825,P_6268,8,27.8,222.4
OI_826,OR_826,P_3504,2,23.14,46.28
OI_827,OR_827,P_170,5,74.79,373.95
OI_828,OR_828,P_978,8,55.78,446.24
OI_829,OR_829,P_4641,9,48.4,435.6
OI_830,OR_830,P_3936,7,40.72,285.04
OI_831,OR_831,P_8361,9,69.62,626.58
OI_832,OR_832,P_2052,8,19.79,158.32
OI_833,OR_833,P_2525,6,32.58,195.48
OI_834,OR_834,P_5168,5,57.93,289.65
OI_835,OR_835,P_7361,4,93.5,374.0
OI_836,OR_836,P_9071,7,31.35,219.45
OI_837,OR_837,P_8193,10,92.28,922.8
OI_838,OR_838,P_9838,2,27.29,54.58
OI_839,OR_839,P_6928,5,93.03,465.15
OI_840,OR_840,P_9199,4,10.57,42.28
OI_841,OR_841,P_6923,7,92.72,649.04
OI_842,OR_842,P_2778,6,22.63,135.78
OI_843,OR_843,P_4788,3,98.65,295.95
OI_844,OR_844,P_9716,3,58.0,174.0
OI_845,OR_845,P_1647,4,98.48,393.92
OI_846,OR_846,P_185,2,26.88,53.76
OI_847,OR_847,P_579,6,14.75,88.5
OI_848,OR_848,P_2149,9,34.68,312.12
OI_849,OR_849,P_93,4,53.28,213.12
OI_850,OR_850,P_997,1,82.19,82.19
OI_851,OR_851,P_341,10,90.14,901.4
OI_852,OR_852,P_8738,8,28.03,224.24
OI_853,OR_853,P_7187,5,85.01,425.05
OI_854,OR_854,P_5717,6,89.37,536.22
OI_855,OR_855,P_9029,7,40.32,282.24
OI_856,OR_856,P_3985,6,56.56,339.36
OI_857,OR_857,P_9874,2,91.99,183.98
OI_858,OR_858,P_7512,1,48.67,48.67
OI_859,OR_859,P_1411,5,49.64,248.2
OI_860,OR_860,P_6634,10,86.75,867.5
OI_861,OR_861,P_2257,3,59.99,179.97
OI_862,OR_862,P_1600,8,46.08,368.64
OI_863,OR_863,P_4059,8,27.35,218.8
OI_864,OR_864,P_9360,9,75.62,680.58
OI_865,OR_865,P_6384,4,47.7,190.8
OI_866,OR_866,P_6884,8,91.86,734.88
OI_867,OR_867,P_512,8,35.72,285.76
OI_868,OR_868,P_5573,10,11.45,114.5
OI_869,OR_869,P_6898,10,20.19,201.9
OI_870,OR_870,P_8491,10,87.56,875.6
OI_871,OR_871,P_7281,2,75.29,150.58
OI_872,OR_872,P_2905,2,70.36,140.72
OI_873,OR_873,P_1124,4,75.59,302.36
OI_874,OR_874,P_7314,5,96.16,480.8
OI_875,OR_875,P_6018,10,73.88,738.8
OI_876,OR_876,P_2554,7,30.93,216.51
OI_877,OR_877,P_1610,10,49.38,493.8
OI_878,OR_878,P_4288,5,37.85,189.25
OI_879,OR_879,P_9255,9,55.9,503.1
OI_880,OR_880,P_6039,8,89.76,718.08
OI_881,OR_881,P_6953,6,23.37,140.22
OI_882,OR_882,P_1681,10,98.33,983.3
OI_883,OR_883,P_2966,6,15.8,94.8
OI_884,OR_884,P_3677,8,57.79,462.32
OI_885,OR_885,P_4754,10,41.43,414.3
OI_886,OR_886,P_4928,6,69.42,416.52
OI_887,OR_887,P_5604,1,63.16,63.16
OI_888,OR_888,P_9704,2,76.78,153.56
OI_889,OR_889,P_669,3,33.47,100.41
OI_890,OR_890,P_6810,8,12.55,100.4
OI_891,OR_891,P_7567,1,84.94,84.94
OI_892,OR_892,P_5336,8,13.9,111.2
OI_893,OR_893,P_4281,3,11.27,33.81
OI_894,OR_894,P_303,3,14.26,42.78
OI_895,OR_895,P_6637,5,29.56,147.8
OI_896,OR_896,P_2845,9,11.32,101.88
OI_897,OR_897,P_5384,10,44.78,447.8
OI_898,OR_898,P_8377,5,12.54,62.7
OI_899,OR_899,P_747,6,26.89,161.34
OI_900,OR_900,P_1932,6,18.51,111.06
OI_901,OR_901,P_2559,6,27.89,167.34
OI_902,OR_902,P_7329,3,59.8,179.4
OI_903,OR_903,P_9219,6,22.98,137.88
OI_904,OR_904,P_9240,10,68.57,685.7
OI_905,OR_905,P_2314,1,32.27,32.27
OI_906,OR_906,P_2253,9,68.13,613.17
OI_907,OR_907,P_1766,7,43.13,301.91
OI_908,OR_908,P_5989,7,76.39,534.73
OI_909,OR_909,P_8045,10,81.54,815.4
OI_910,OR_910,P_3924,9,27.67,249.03
OI_911,OR_911,P_7312,7,49.01,343.07
OI_912,OR_912,P_8662,1,57.67,57.67
OI_913,OR_913,P_4995,8,81.37,650.96
OI_914,OR_914,P_9956,7,80.88,566.16
OI_915,OR_915,P_4947,9,77.83,700.47
OI_916,OR_916,P_1838,9,57.43,516.87
OI_917,OR_917,P_3706,10,13.91,139.1
OI_918,OR_918,P_2017,2,91.09,182.18
OI_919,OR_919,P_9804,10,41.32,413.2
OI_920,OR_920,P_9167,4,91.01,364.04
OI_921,OR_921,P_8631,5,84.28,421.4
OI_922,OR_922,P_9184,10,56.08,560.8
OI_923,OR_923,P_8867,2,26.49,52.98
OI_924,OR_924,P_403,7,51.37,359.59
OI_925,OR_925,P_6970,5,62.46,312.3
OI_926,OR_926,P_587,6,61.02,366.12
OI_927,OR_927,P_5867,3,78.28,234.84
OI_928,OR_928,P_6208,2,25.3,50.6
OI_929,OR_929,P_5681,6,74.75,448.5
OI_930,OR_930,P_1833,4,69.74,278.96
OI_931,OR_931,P_2623,7,59.57,416.99
OI_932,OR_932,P_5650,4,85.8,343.2
OI_933,OR_933,P_262,3,96.41,289.23
OI_934,OR_934,P_7826,2,28.63,57.26
OI_935,OR_935,P_9179,8,75.12,600.96
OI_936,OR_936,P_8271,10,57.12,571.2
OI_937,OR_937,P_8730,2,52.08,104.16
OI_938,OR_938,P_3578,9,72.55,652.95
OI_939,OR_939,P_2508,8,80.42,643.36
OI_940,OR_940,P_9828,3,10.6,31.8
OI_941,OR_941,P_6054,6,19.06,114.36
OI_942,OR_942,P_9234,9,39.1,351.9
OI_943,OR_943,P_6084,1,37.11,37.11
OI_944,OR_944,P_3520,8,91.41,731.28
OI_945,OR_945,P_5114,2,88.87,177.74
OI_946,OR_946,P_8172,3,72.81,218.43
OI_947,OR_947,P_4914,10,77.73,777.3
OI_948,OR_948,P_1008,5,36.97,184.85
OI_949,OR_949,P_9285,4,15.01,60.04
OI_950,OR_950,P_8458,6,30.25,181.5
OI_951,OR_951,P_1631,10,21.8,218.0
OI_952,OR_952,P_1779,9,83.87,754.83
OI_953,OR_953,P_1109,6,82.58,495.48
OI_954,OR_954,P_7516,8,45.43,363.44
OI_955,OR_955,P_440,3,88.4,265.2
OI_956,OR_956,P_4732,6,44.41,266.46
OI_957,OR_957,P_9810,6,10.68,64.08
OI_958,OR_958,P_5810,2,46.04,92.08
OI_959,OR_959,P_8779,4,49.18,196.72
OI_960,OR_960,P_2901,10,98.18,981.8
OI_961,OR_961,P_9126,7,73.36,513.52
OI_962,OR_962,P_4476,8,69.32,554.56
OI_963,OR_963,P_6366,2,38.85,77.7
OI_964,OR_964,P_4734,1,85.28,85.28
OI_965,OR_965,P_7927,1,79.74,79.74
OI_966,OR_966,P_3694,7,66.46,465.22
OI_967,OR_967,P_8864,4,44.36,177.44
OI_968,OR_968,P_1777,9,35.02,315.18
OI_969,OR_969,P_2249,7,50.54,353.78
OI_970,OR_970,P_9514,5,94.23,471.15
OI_971,OR_971,P_5196,8,95.9,767.2
OI_972,OR_972,P_468,5,73.91,369.55
OI_973,OR_973,P_2431,6,62.27,373.62
OI_974,OR_974,P_8457,6,93.77,562.62
OI_975,OR_975,P_69,3,96.1,288.3
OI_976,OR_976,P_8075,6,12.39,74.34
OI_977,OR_977,P_497,6,76.85,461.1
OI_978,OR_978,P_9916,7,58.73,411.11
OI_979,OR_979,P_4396,5,35.92,179.6
OI_980,OR_980,P_3618,8,28.23,225.84
OI_981,OR_981,P_1281,7,71.88,503.16
OI_982,OR_982,P_7722,3,81.17,243.51
OI_983,OR_983,P_9937,10,41.95,419.5
OI_984,OR_984,P_3628,3,28.19,84.57
OI_985,OR_985,P_2191,9,23.88,214.92
OI_986,OR_986,P_7421,3,72.92,218.76
OI_987,OR_987,P_8325,10,40.61,406.1
OI_988,OR_988,P_184,6,67.38,404.28
OI_989,OR_989,P_2346,2,15.9,31.8
OI_990,OR_990,P_7795,9,22.62,203.58
OI_991,OR_991,P_3049,2,37.31,74.62
OI_992,OR_992,P_3477,7,25.63,179.41
OI_993,OR_993,P_8395,1,83.64,83.64
OI_994,OR_994,P_1326,5,37.34,186.7
OI_995,OR_995,P_7752,4,91.8,367.2
OI_996,OR_996,P_7189,7,66.14,462.98
OI_997,OR_997,P_8796,2,58.61,117.22
OI_998,OR_998,P_7810,1,38.04,38.04
OI_999,OR_999,P_1979,9,52.36,471.24
OI_1000,OR_1000,P_4382,8,67.63,541.04
OI_1001,OR_1001,P_3173,1,21.23,21.23
OI_1002,OR_1002,P_5719,9,48.93,440.37
OI_1003,OR_1003,P_9636,8,76.91,615.28
OI_1004,OR_1004,P_9915,8,22.58,180.64
OI_1005,OR_1005,P_569,1,94.9,94.9
OI_1006,OR_1006,P_8145,5,38.39,191.95
OI_1007,OR_1007,P_9086,9,73.99,665.91
OI_1008,OR_1008,P_1880,8,35.89,287.12
OI_1009,OR_1009,P_5364,2,89.69,179.38
OI_1010,OR_1010,P_9902,10,43.92,439.2
OI_1011,OR_1011,P_7854,7,20.14,140.98
OI_1012,OR_1012,P_232,3,19.12,57.36
OI_1013,OR_1013,P_4888,9,29.12,262.08
OI_1014,OR_1014,P_7113,4,57.6,230.4
OI_1015,OR_1015,P_2730,9,43.79,394.11
OI_1016,OR_1016,P_8228,2,35.39,70.78
OI_1017,OR_1017,P_4474,4,61.16,244.64
OI_1018,OR_1018,P_5021,5,38.62,193.1
OI_1019,OR_1019,P_9693,10,27.27,272.7
OI_1020,OR_1020,P_198,6,30.22,181.32
OI_1021,OR_1021,P_1163,10,14.87,148.7
OI_1022,OR_1022,P_5012,8,83.94,671.52
OI_1023,OR_1023,P_498,7,59.25,414.75
OI_1024,OR_1024,P_9203,6,97.74,586.44
OI_1025,OR_1025,P_8069,8,62.77,502.16
OI_1026,OR_1026,P_1194,5,68.48,342.4
OI_1027,OR_1027,P_13,6,24.93,149.58
OI_1028,OR_1028,P_4308,9,81.61,734.49
OI_1029,OR_1029,P_8,10,96.84,968.4
OI_1030,OR_1030,P_6149,8,29.16,233.28
OI_1031,OR_1031,P_4604,1,78.41,78.41
OI_1032,OR_1032,P_4298,9,13.33,119.97
OI_1033,OR_1033,P_3026,2,83.47,166.94
OI_1034,OR_1034,P_155,8,63.15,505.2
OI_1035,OR_1035,P_5181,10,52.57,525.7
OI_1036,OR_1036,P_6222,10,50.42,504.2
OI_1037,OR_1037,P_4543,10,14.12,141.2
OI_1038,OR_1038,P_5408,9,25.02,225.18
OI_1039,OR_1039,P_6370,5,78.89,394.45
OI_1040,OR_1040,P_9553,8,93.03,744.24
OI_1041,OR_1041,P_4852,10,93.54,935.4
OI_1042,OR_1042,P_8358,7,28.25,197.75
OI_1043,OR_1043,P_3385,10,29.29,292.9
OI_1044,OR_1044,P_930,5,62.36,311.8
OI_1045,OR_1045,P_8517,5,16.1,80.5
OI_1046,OR_1046,P_8890,9,19.21,172.89
OI_1047,OR_1047,P_705,7,68.14,476.98
OI_1048,OR_1048,P_2291,1,83.0,83.0
OI_1049,OR_1049,P_1729,5,82.25,411.25
OI_1050,OR_1050,P_5455,1,42.23,42.23
OI_1051,OR_1051,P_2525,6,96.76,580.56
OI_1052,OR_1052,P_653,8,52.23,417.84
OI_1053,OR_1053,P_7470,7,22.63,158.41
OI_1054,OR_1054,P_2861,7,99.62,697.34
OI_1055,OR_1055,P_3831,5,61.85,309.25
OI_1056,OR_1056,P_395,8,46.53,372.24
OI_1057,OR_1057,P_4236,1,91.25,91.25
OI_1058,OR_1058,P_6659,3,16.66,49.98
OI_1059,OR_1059,P_9426,4,35.3,141.2
OI_1060,OR_1060,P_3028,6,92.54,555.24
OI_1061,OR_1061,P_7402,3,50.62,151.86
OI_1062,OR_1062,P_6024,1,38.15,38.15
OI_1063,OR_1063,P_3556,9,17.62,158.58
OI_1064,OR_1064,P_1484,9,67.73,609.57
OI_1065,OR_1065,P_1581,7,51.69,361.83
OI_1066,OR_1066,P_5040,3,77.81,233.43
OI_1067,OR_1067,P_6035,7,43.57,304.99
OI_1068,OR_1068,P_1573,5,13.71,68.55
OI_1069,OR_1069,P_7729,2,69.93,139.86
OI_1070,OR_1070,P_7810,6,96.75,580.5
OI_1071,OR_1071,P_9672,4,95.37,381.48
OI_1072,OR_1072,P_9422,9,86.99,782.91
OI_1073,OR_1073,P_4012,9,63.23,569.07
OI_1074,OR_1074,P_7710,6,90.17,541.02
OI_1075,OR_1075,P_6585,4,85.5,342.0
OI_1076,OR_1076,P_4789,2,81.82,163.64
OI_1077,OR_1077,P_7980,10,61.15,611.5
OI_1078,OR_1078,P_4323,1,51.69,51.69
OI_1079,OR_1079,P_4550,10,54.85,548.5
OI_1080,OR_1080,P_3654,7,69.34,485.38
OI_1081,OR_1081,P_8847,6,59.56,357.36
OI_1082,OR_1082,P_7804,7,95.7,669.9
OI_1083,OR_1083,P_1435,3,55.43,166.29
OI_1084,OR_1084,P_5805,6,99.11,594.66
OI_1085,OR_1085,P_6172,4,43.29,173.16
OI_1086,OR_1086,P_8374,2,45.54,91.08
OI_1087,OR_1087,P_6055,8,22.24,177.92
OI_1088,OR_1088,P_4536,3,19.33,57.99
OI_1089,OR_1089,P_4438,4,75.08,300.32
OI_1090,OR_1090,P_5532,4,51.35,205.4
OI_1091,OR_1091,P_4867,7,98.11,686.77
OI_1092,OR_1092,P_3809,7,24.67,172.69
OI_1093,OR_1093,P_3275,4,19.65,78.6
OI_1094,OR_1094,P_7528,7,50.72,355.04
OI_1095,OR_1095,P_9216,8,70.48,563.84
OI_1096,OR_1096,P_9119,8,97.04,776.32
OI_1097,OR_1097,P_7086,6,40.86,245.16
OI_1098,OR_1098,P_2234,6,84.06,504.36
OI_1099,OR_1099,P_9186,2,25.04,50.08
OI_1100,OR_1100,P_1072,3,94.33,282.99
OI_1101,OR_1101,P_4420,4,95.29,381.16
OI_1102,OR_1102,P_3179,1,60.15,60.15
OI_1103,OR_1103,P_3405,5,81.11,405.55
OI_1104,OR_1104,P_2216,3,50.17,150.51
OI_1105,OR_1105,P_9120,8,91.8,734.4
OI_1106,OR_1106,P_5322,6,73.56,441.36
OI_1107,OR_1107,P_6562,8,59.99,479.92
OI_1108,OR_1108,P_6818,9,44.73,402.57
OI_1109,OR_1109,P_7219,1,93.5,93.5
OI_1110,OR_1110,P_4081,7,67.19,470.33
OI_1111,OR_1111,P_4210,9,47.91,431.19
