sales_id,order_id,item_name_id,quantity,unit_price,overall_price,size,category,components,item_name,employee_id
SI_208,OR_208,item_308,278,301.36,83778.08,XL,Category B,"Socket/Outlet plug, Switches, LED Bulb, Cables, Main Switch, Holders, Ceiling Rose, Fan",left,emp_1738
SI_209,OR_209,item_309,385,399.03,153626.55,S,Category A,"Main Switch, Ceiling Rose",form,emp_1695
SI_210,OR_210,item_310,699,232.1,162237.9,XXL,Category C,"Holders, Ceiling Rose, Cables, Main Switch, Switches, Socket/Outlet plug, Fan",full,emp_1184
SI_211,OR_211,item_311,358,253.95,90914.1,XL,Category B,"LED Bulb, Switches, Holders, Ceiling Rose, Main Switch",center,emp_1369
SI_212,OR_212,item_312,340,868.39,295252.6,XL,Category A,Ceiling Rose,his,emp_242
SI_213,OR_213,item_313,100,351.28,35128.0,XL,Category C,Holders,including,emp_209
SI_214,OR_214,item_314,808,99.34,80266.72,S,Category C,"Main Switch, Ceiling Rose, Socket/Outlet plug",especially,emp_148
SI_215,OR_215,item_315,225,638.33,143624.25,L,Category B,"Cables, Switches, Fan",hand,emp_612
SI_216,OR_216,item_316,584,259.12,151326.08,M,Category B,"LED Bulb, Socket/Outlet plug, Main Switch, Cables, Switches, Fan",material,emp_2682
SI_217,OR_217,item_317,278,301.61,83847.58,M,Category A,Switches,fear,emp_1462
SI_218,OR_218,item_318,906,509.77,461851.62,XL,Category B,"Socket/Outlet plug, Fan, Holders, Ceiling Rose, Switches",reduce,emp_394
SI_219,OR_219,item_319,587,825.29,484445.23,XXL,Category B,"Main Switch, Fan, LED Bulb, Ceiling Rose, Cables",claim,emp_1565
SI_220,OR_220,item_320,457,266.88,121964.16,S,Category B,"Ceiling Rose, Main Switch",think,emp_2061
SI_221,OR_221,item_321,303,941.02,285129.06,XXL,Category C,Cables,nation,emp_390
SI_222,OR_222,item_322,698,891.93,622567.14,XXL,Category A,"Ceiling Rose, Switches, Main Switch, Cables, Fan",either,emp_1264
SI_223,OR_223,item_323,655,696.57,456253.35,S,Category C,"Cables, Holders",property,emp_2252
SI_224,OR_224,item_324,942,148.91,140273.22,L,Category A,"Ceiling Rose, Switches",sport,emp_2710
SI_225,OR_225,item_325,709,325.76,230963.84,S,Category B,"Switches, LED Bulb, Cables, Ceiling Rose, Fan",degree,emp_839
SI_226,OR_226,item_326,500,761.83,380915.0,S,Category B,"Fan, Switches, LED Bulb, Ceiling Rose, Main Switch",system,emp_2044
SI_227,OR_227,item_327,587,625.1,366933.7,S,Category B,"Switches, Ceiling Rose, LED Bulb, Main Switch, Cables, Fan",rock,emp_114
SI_228,OR_228,item_328,301,460.81,138703.81,S,Category B,"Main Switch, Holders, Switches, Ceiling Rose, LED Bulb, Fan, Cables",course,emp_1581
SI_229,OR_229,item_329,608,551.57,335354.56,L,Category B,"LED Bulb, Switches, Cables",program,emp_772
SI_230,OR_230,item_330,101,414.87,41901.87,L,Category B,"Main Switch, LED Bulb, Ceiling Rose, Holders, Fan, Switches",short,emp_2455
SI_231,OR_231,item_331,560,915.59,512730.4,L,Category B,"Cables, LED Bulb, Switches, Holders, Fan",scene,emp_229
SI_232,OR_232,item_332,338,337.33,114017.54,S,Category B,LED Bulb,could,emp_1078
SI_233,OR_233,item_333,204,630.53,128628.12,XXL,Category C,"Ceiling Rose, LED Bulb, Main Switch",dark,emp_2472
SI_234,OR_234,item_334,134,864.29,115814.86,XXL,Category B,"Socket/Outlet plug, Ceiling Rose, Fan, LED Bulb, Main Switch",great,emp_2477
SI_235,OR_235,item_335,994,584.26,580754.44,XXL,Category C,"Socket/Outlet plug, Holders, LED Bulb, Switches, Main Switch",wind,emp_2427
SI_236,OR_236,item_336,989,172.84,170938.76,L,Category C,"Holders, Main Switch, LED Bulb, Cables, Ceiling Rose, Socket/Outlet plug, Switches",southern,emp_2340
SI_237,OR_237,item_337,673,246.96,166204.08,M,Category C,"Socket/Outlet plug, Switches, Holders, Main Switch, LED Bulb, Ceiling Rose, Cables, Fan",city,emp_2131
SI_238,OR_238,item_338,543,486.99,264435.57,L,Category B,"LED Bulb, Socket/Outlet plug, Holders, Switches, Cables, Main Switch",before,emp_1210
SI_239,OR_239,item_339,151,980.62,148073.62,L,Category C,"Socket/Outlet plug, Switches, Cables, Main Switch, Holders, Ceiling Rose",same,emp_1439
SI_240,OR_240,item_340,897,400.63,359365.11,XL,Category A,"Ceiling Rose, Cables, Fan, Switches",American,emp_1789
SI_241,OR_241,item_341,702,568.82,399311.64,M,Category B,"Fan, Cables, LED Bulb, Holders, Socket/Outlet plug",parent,emp_1790
SI_242,OR_242,item_342,729,619.63,451710.27,M,Category B,"Switches, LED Bulb, Fan, Ceiling Rose, Holders, Socket/Outlet plug, Cables",catch,emp_808
SI_243,OR_243,item_343,838,881.65,738822.7,S,Category C,"Switches, Cables, Socket/Outlet plug, Ceiling Rose, Holders, Fan, Main Switch",improve,emp_1853
SI_244,OR_244,item_344,530,759.81,402699.3,S,Category B,"LED Bulb, Fan, Socket/Outlet plug",wrong,emp_1394
SI_245,OR_245,item_345,750,528.44,396330.0,S,Category B,"Ceiling Rose, Cables, Switches, Holders",local,emp_885
SI_246,OR_246,item_346,295,610.17,180000.15,XXL,Category C,"Socket/Outlet plug, Switches, LED Bulb, Fan, Ceiling Rose",by,emp_2350
SI_247,OR_247,item_347,985,354.25,348936.25,L,Category B,"Ceiling Rose, Main Switch, Fan, Holders, Cables",next,emp_2128
SI_248,OR_248,item_348,999,861.34,860478.66,XL,Category C,"Fan, Socket/Outlet plug, Ceiling Rose",economic,emp_815
SI_249,OR_249,item_349,509,346.28,176256.52,L,Category B,"LED Bulb, Fan, Ceiling Rose, Holders, Main Switch, Switches",likely,emp_1762
SI_250,OR_250,item_350,959,621.41,595932.19,S,Category A,Holders,take,emp_2100
SI_251,OR_251,item_351,322,599.38,193000.36,M,Category B,"Main Switch, Cables, LED Bulb, Switches, Socket/Outlet plug",sound,emp_2684
SI_252,OR_252,item_352,799,533.37,426162.63,XL,Category C,"LED Bulb, Ceiling Rose, Switches, Fan, Cables, Main Switch, Socket/Outlet plug",doctor,emp_189
SI_253,OR_253,item_353,808,218.39,176459.12,M,Category C,"Ceiling Rose, LED Bulb, Socket/Outlet plug, Fan, Main Switch",near,emp_304
SI_254,OR_254,item_354,277,759.13,210279.01,XL,Category B,"Cables, Switches, Socket/Outlet plug, Holders",same,emp_2496
SI_255,OR_255,item_355,586,922.94,540842.84,XXL,Category B,"Fan, LED Bulb, Holders, Cables, Switches",born,emp_1625
SI_256,OR_256,item_356,791,150.85,119322.35,XXL,Category A,"Switches, Holders",age,emp_1884
SI_257,OR_257,item_357,509,667.61,339813.49,M,Category C,"Socket/Outlet plug, LED Bulb, Holders",include,emp_2337
SI_258,OR_258,item_358,464,711.37,330075.68,S,Category C,"Ceiling Rose, Holders, Main Switch, Switches, Cables, Socket/Outlet plug, Fan, LED Bulb",fund,emp_1176
SI_259,OR_259,item_359,535,635.1,339778.5,L,Category A,"Cables, Fan",American,emp_1613
SI_260,OR_260,item_360,292,49.13,14345.96,XL,Category A,"Main Switch, Socket/Outlet plug, Cables, LED Bulb",special,emp_1119
SI_261,OR_261,item_361,670,908.53,608715.1,XXL,Category C,"Main Switch, Ceiling Rose, Socket/Outlet plug, Fan, Holders, LED Bulb, Cables, Switches",might,emp_729
SI_262,OR_262,item_362,401,487.89,195643.89,S,Category C,"Socket/Outlet plug, Switches",question,emp_396
SI_263,OR_263,item_363,134,496.42,66520.28,S,Category A,"LED Bulb, Holders, Fan, Cables, Socket/Outlet plug, Switches, Main Switch",do,emp_709
SI_264,OR_264,item_364,692,172.38,119286.96,M,Category C,Fan,space,emp_2317
SI_265,OR_265,item_365,776,763.84,592739.84,S,Category C,"Holders, Main Switch, LED Bulb, Cables, Switches",impact,emp_1586
SI_266,OR_266,item_366,642,160.73,103188.66,XXL,Category B,"Main Switch, Holders, Switches, Socket/Outlet plug, Fan, LED Bulb, Ceiling Rose, Cables",own,emp_2343
SI_267,OR_267,item_367,640,769.83,492691.2,M,Category C,"Cables, Holders, Socket/Outlet plug",hit,emp_735
SI_268,OR_268,item_368,289,602.01,173980.89,XXL,Category C,Socket/Outlet plug,way,emp_2075
SI_269,OR_269,item_369,180,200.69,36124.2,L,Category A,"Ceiling Rose, Fan, Main Switch, Cables",short,emp_1509
SI_270,OR_270,item_370,351,854.67,299989.17,L,Category B,"Fan, Ceiling Rose, Cables, Switches, Holders, Socket/Outlet plug, LED Bulb, Main Switch",true,emp_2562
SI_271,OR_271,item_371,406,470.66,191087.96,XL,Category A,"LED Bulb, Socket/Outlet plug",about,emp_2702
SI_272,OR_272,item_372,286,169.42,48454.12,L,Category B,"Fan, Switches, Holders, Main Switch",worry,emp_428
SI_273,OR_273,item_373,827,133.53,110429.31,L,Category B,"Switches, LED Bulb, Socket/Outlet plug, Main Switch, Cables, Ceiling Rose, Holders",likely,emp_2630
SI_274,OR_274,item_374,934,209.77,195925.18,XL,Category A,"Switches, Ceiling Rose, Cables, LED Bulb, Main Switch",writer,emp_710
SI_275,OR_275,item_375,282,543.14,153165.48,L,Category A,Main Switch,worry,emp_216
SI_276,OR_276,item_376,441,130.1,57374.1,M,Category A,"LED Bulb, Main Switch, Fan, Holders, Switches",never,emp_2181
SI_277,OR_277,item_377,467,245.25,114531.75,XL,Category B,"Ceiling Rose, Fan, Socket/Outlet plug, Switches, Main Switch, LED Bulb, Cables",them,emp_428
SI_278,OR_278,item_378,194,992.66,192576.04,XL,Category A,"Cables, Switches",sit,emp_413
SI_279,OR_279,item_379,774,431.19,333741.06,XXL,Category C,"Cables, Main Switch, Switches, Fan, Socket/Outlet plug",simply,emp_446
SI_280,OR_280,item_380,237,674.39,159830.43,XXL,Category B,"Cables, Socket/Outlet plug, Fan, Holders",realize,emp_108
SI_281,OR_281,item_381,598,87.21,52151.58,XL,Category A,"Switches, Socket/Outlet plug, Main Switch",clear,emp_2293
SI_282,OR_282,item_382,268,627.9,168277.2,S,Category B,"Main Switch, Ceiling Rose",present,emp_568
SI_283,OR_283,item_383,715,706.65,505254.75,S,Category C,"Cables, Switches, Fan, Holders, Ceiling Rose, Socket/Outlet plug",big,emp_2498
SI_284,OR_284,item_384,895,645.29,577534.55,L,Category A,"Ceiling Rose, Fan, Cables, Holders, Socket/Outlet plug, Main Switch",skill,emp_1193
SI_285,OR_285,item_385,251,405.03,101662.53,L,Category B,Switches,every,emp_1049
SI_286,OR_286,item_386,555,311.08,172649.4,L,Category C,"Switches, Ceiling Rose, LED Bulb, Main Switch",believe,emp_2313
SI_287,OR_287,item_387,359,871.24,312775.16,M,Category A,LED Bulb,plan,emp_1405
SI_288,OR_288,item_388,689,281.24,193774.36,XXL,Category A,"Switches, Socket/Outlet plug, Main Switch, Holders, Ceiling Rose, Fan, LED Bulb",apply,emp_255
SI_289,OR_289,item_389,330,913.87,301577.1,S,Category B,Holders,hospital,emp_2522
SI_290,OR_290,item_390,686,434.2,297861.2,S,Category B,"Main Switch, Switches, Fan, Holders, Ceiling Rose, Socket/Outlet plug, LED Bulb, Cables",training,emp_2553
SI_291,OR_291,item_391,555,753.43,418153.65,XXL,Category B,"Socket/Outlet plug, Switches, Main Switch, Holders",factor,emp_1331
SI_292,OR_292,item_392,860,329.07,283000.2,M,Category A,Fan,teach,emp_1424
SI_293,OR_293,item_393,702,475.78,333997.56,XL,Category C,"LED Bulb, Main Switch, Ceiling Rose, Socket/Outlet plug, Cables",reach,emp_215
SI_294,OR_294,item_394,330,490.55,161881.5,S,Category B,Switches,particular,emp_1955
SI_295,OR_295,item_395,895,232.38,207980.1,S,Category B,"Fan, Main Switch, LED Bulb, Cables, Socket/Outlet plug, Holders, Switches, Ceiling Rose",service,emp_1849
SI_296,OR_296,item_396,110,386.57,42522.7,XXL,Category A,"Switches, Cables, Main Switch, Ceiling Rose",than,emp_2149
SI_297,OR_297,item_397,770,330.18,254238.6,XXL,Category A,"Ceiling Rose, Main Switch, LED Bulb, Cables, Fan, Switches, Holders",huge,emp_566
SI_298,OR_298,item_398,830,547.71,454599.3,XXL,Category C,Switches,as,emp_738
SI_299,OR_299,item_399,744,434.9,323565.6,XL,Category B,"Holders, Cables, Switches, Ceiling Rose, LED Bulb",realize,emp_805
SI_300,OR_300,item_400,635,468.92,297764.2,M,Category A,"Cables, LED Bulb, Main Switch, Holders",impact,emp_2176
SI_301,OR_301,item_401,652,126.95,82771.4,XXL,Category A,"Main Switch, Holders, Cables, LED Bulb, Switches, Socket/Outlet plug, Fan, Ceiling Rose",interesting,emp_114
SI_302,OR_302,item_402,597,798.08,476453.76,L,Category B,"Socket/Outlet plug, LED Bulb, Switches, Ceiling Rose",seem,emp_1721
SI_303,OR_303,item_403,549,186.44,102355.56,S,Category C,"Cables, Fan, Ceiling Rose, Holders, LED Bulb, Switches",than,emp_1394
SI_304,OR_304,item_404,544,304.72,165767.68,XL,Category C,"Switches, Cables, Fan, Main Switch, Ceiling Rose, Socket/Outlet plug, Holders, LED Bulb",or,emp_806
SI_305,OR_305,item_405,225,610.96,137466.0,L,Category B,"Ceiling Rose, Fan, Socket/Outlet plug, Switches, LED Bulb, Holders",determine,emp_149
SI_306,OR_306,item_406,839,31.06,26059.34,M,Category A,"Holders, Ceiling Rose, Cables, LED Bulb, Main Switch",present,emp_1095
SI_307,OR_307,item_407,927,474.52,439880.04,L,Category C,Fan,debate,emp_397
SI_308,OR_308,item_408,641,37.82,24242.62,M,Category B,"Socket/Outlet plug, Ceiling Rose",major,emp_731
SI_309,OR_309,item_409,243,602.59,146429.37,M,Category A,"Cables, Holders",political,emp_1580
SI_310,OR_310,item_410,171,564.8,96580.8,XXL,Category C,"Socket/Outlet plug, Main Switch, Switches, Ceiling Rose",success,emp_2474
SI_311,OR_311,item_411,282,356.0,100392.0,M,Category B,"Main Switch, Holders",food,emp_1550
SI_312,OR_312,item_412,269,364.54,98061.26,XL,Category B,"Cables, Holders, Switches, Fan, LED Bulb, Ceiling Rose, Main Switch",expect,emp_2445
SI_313,OR_313,item_413,198,687.74,136172.52,M,Category A,"LED Bulb, Cables, Socket/Outlet plug, Holders, Switches",decide,emp_1388
SI_314,OR_314,item_414,229,71.0,16259.0,XL,Category B,"Cables, Main Switch, Fan, Socket/Outlet plug, Switches, LED Bulb, Ceiling Rose",water,emp_1881
SI_315,OR_315,item_415,1000,388.68,388680.0,XL,Category C,"Switches, Ceiling Rose, Socket/Outlet plug, Fan, Main Switch, Cables, Holders, LED Bulb",build,emp_508
SI_316,OR_316,item_416,670,251.42,168451.4,XL,Category C,"Cables, Ceiling Rose, LED Bulb, Main Switch, Fan",interesting,emp_1327
SI_317,OR_317,item_417,298,769.22,229227.56,S,Category A,"Socket/Outlet plug, Switches, Main Switch, Fan, Holders, Ceiling Rose",arm,emp_2613
SI_318,OR_318,item_418,445,741.62,330020.9,L,Category A,"Cables, Ceiling Rose, Holders, Socket/Outlet plug, LED Bulb",open,emp_1567
SI_319,OR_319,item_419,836,132.23,110544.28,XL,Category A,"Ceiling Rose, Fan",physical,emp_981
SI_320,OR_320,item_420,636,111.24,70748.64,XL,Category B,"Socket/Outlet plug, Cables, Switches",talk,emp_420
SI_321,OR_321,item_421,912,615.43,561272.16,XXL,Category A,"Fan, Socket/Outlet plug, Switches, Main Switch, Cables, Ceiling Rose, LED Bulb",among,emp_615
SI_322,OR_322,item_422,339,171.17,58026.63,XL,Category A,"Main Switch, Holders",put,emp_848
SI_323,OR_323,item_423,921,357.46,329220.66,M,Category C,"Holders, Fan, Main Switch, Socket/Outlet plug, Ceiling Rose, LED Bulb, Cables",expert,emp_2469
SI_324,OR_324,item_424,784,617.43,484065.12,L,Category B,"Holders, Cables, Socket/Outlet plug, Main Switch, Fan, Switches, LED Bulb",director,emp_426
SI_325,OR_325,item_425,556,253.69,141051.64,XL,Category B,"Fan, Ceiling Rose, Socket/Outlet plug, Switches, LED Bulb",set,emp_818
SI_326,OR_326,item_426,399,188.96,75395.04,M,Category C,"Fan, Main Switch, LED Bulb, Switches, Ceiling Rose, Cables, Socket/Outlet plug, Holders",according,emp_114
SI_327,OR_327,item_427,361,673.9,243277.9,L,Category B,"Ceiling Rose, LED Bulb, Socket/Outlet plug, Cables",oil,emp_1832
SI_328,OR_328,item_428,792,987.0,781704.0,M,Category C,"Main Switch, LED Bulb, Cables, Switches, Socket/Outlet plug",create,emp_1377
SI_329,OR_329,item_429,147,550.55,80930.85,XL,Category A,"Switches, Socket/Outlet plug, Fan, Ceiling Rose, Cables, LED Bulb, Main Switch",that,emp_1240
SI_330,OR_330,item_430,160,504.27,80683.2,M,Category C,"Fan, Socket/Outlet plug, LED Bulb",strategy,emp_2524
SI_331,OR_331,item_431,915,587.2,537288.0,L,Category C,"Cables, Ceiling Rose",charge,emp_1905
SI_332,OR_332,item_432,371,661.49,245412.79,XXL,Category A,"Cables, Fan, Socket/Outlet plug, Ceiling Rose, LED Bulb, Switches, Main Switch",capital,emp_2376
SI_333,OR_333,item_433,394,847.2,333796.8,XL,Category B,"Switches, Socket/Outlet plug, Main Switch, Fan, Ceiling Rose, LED Bulb",when,emp_1206
SI_334,OR_334,item_434,520,168.81,87781.2,S,Category B,"Socket/Outlet plug, LED Bulb",real,emp_1775
SI_335,OR_335,item_435,832,617.34,513626.88,S,Category B,"Socket/Outlet plug, Main Switch, Switches, Holders, Ceiling Rose, Cables",lawyer,emp_1498
SI_336,OR_336,item_436,831,509.99,423801.69,XL,Category C,"Switches, Socket/Outlet plug, Cables, Ceiling Rose",responsibility,emp_1637
SI_337,OR_337,item_437,854,267.38,228342.52,L,Category C,"Cables, Main Switch, Ceiling Rose, Holders, Switches, LED Bulb",to,emp_741
SI_338,OR_338,item_438,396,328.89,130240.44,M,Category C,"Main Switch, Ceiling Rose, LED Bulb, Socket/Outlet plug, Switches",campaign,emp_1856
SI_339,OR_339,item_439,325,128.77,41850.25,XXL,Category B,"Holders, Ceiling Rose, LED Bulb, Fan",describe,emp_1645
SI_340,OR_340,item_440,728,544.86,396658.08,XXL,Category B,"Fan, LED Bulb, Ceiling Rose, Switches, Holders",attorney,emp_444
SI_341,OR_341,item_441,965,629.03,607013.95,S,Category B,"Socket/Outlet plug, Main Switch, Ceiling Rose, Holders",financial,emp_2205
SI_342,OR_342,item_442,763,911.85,695741.55,S,Category C,"Main Switch, Holders, Switches, LED Bulb, Fan, Ceiling Rose, Cables",someone,emp_2659
SI_343,OR_343,item_443,450,702.16,315972.0,M,Category C,"Main Switch, Fan, LED Bulb, Cables, Holders, Socket/Outlet plug, Ceiling Rose",ready,emp_559
SI_344,OR_344,item_444,577,514.03,296595.31,L,Category C,"Cables, Holders, Switches, Ceiling Rose",north,emp_2386
SI_345,OR_345,item_445,861,128.27,110440.47,S,Category C,"LED Bulb, Ceiling Rose",like,emp_369
SI_346,OR_346,item_446,752,102.31,76937.12,XL,Category A,"Switches, Cables, Holders, Fan",size,emp_1008
SI_347,OR_347,item_447,574,497.17,285375.58,XL,Category B,"Main Switch, Socket/Outlet plug, LED Bulb, Ceiling Rose, Fan, Switches, Holders, Cables",thought,emp_1050
SI_348,OR_348,item_448,361,648.33,234047.13,M,Category A,Main Switch,pay,emp_341
SI_349,OR_349,item_449,493,272.67,134426.31,L,Category A,"Ceiling Rose, Main Switch",second,emp_2362
SI_350,OR_350,item_450,689,815.6,561948.4,L,Category B,"Cables, Main Switch, Fan, Ceiling Rose",conference,emp_576
SI_351,OR_351,item_451,491,846.75,415754.25,XL,Category B,"Switches, LED Bulb, Ceiling Rose",although,emp_979
SI_352,OR_352,item_452,816,910.95,743335.2,XL,Category C,"Ceiling Rose, Switches, Cables, LED Bulb, Socket/Outlet plug, Holders, Main Switch, Fan",notice,emp_1801
SI_353,OR_353,item_453,830,452.0,375160.0,S,Category B,"Ceiling Rose, LED Bulb, Socket/Outlet plug",method,emp_157
SI_354,OR_354,item_454,724,676.82,490017.68,XXL,Category B,"Cables, Switches",clearly,emp_244
SI_355,OR_355,item_455,943,858.56,809622.08,L,Category C,"Main Switch, Fan, LED Bulb, Holders",television,emp_2348
SI_356,OR_356,item_456,804,917.79,737903.16,XL,Category B,"Holders, Socket/Outlet plug, Main Switch",very,emp_439
SI_357,OR_357,item_457,532,783.8,416981.6,XL,Category A,"Socket/Outlet plug, Holders, Switches",write,emp_1892
SI_358,OR_358,item_458,353,476.59,168236.27,XXL,Category C,"Cables, Main Switch, LED Bulb, Switches, Holders, Ceiling Rose, Fan, Socket/Outlet plug",edge,emp_130
SI_359,OR_359,item_459,823,425.89,350507.47,XL,Category C,"Switches, Fan, Socket/Outlet plug, Holders, LED Bulb",even,emp_1261
SI_360,OR_360,item_460,340,756.66,257264.4,XXL,Category C,"Main Switch, Socket/Outlet plug, Fan, LED Bulb, Holders, Ceiling Rose, Cables, Switches",I,emp_1638
SI_361,OR_361,item_461,500,182.94,91470.0,XXL,Category A,"Holders, Switches, Main Switch, Socket/Outlet plug, Ceiling Rose, Fan, LED Bulb",fly,emp_344
SI_362,OR_362,item_462,448,453.12,202997.76,XXL,Category B,"Main Switch, Fan, Ceiling Rose, Socket/Outlet plug",event,emp_2521
SI_363,OR_363,item_463,556,983.17,546642.52,M,Category A,"Ceiling Rose, Cables, Socket/Outlet plug, Switches, LED Bulb, Main Switch, Holders, Fan",food,emp_1749
SI_364,OR_364,item_464,769,682.51,524850.19,M,Category A,"LED Bulb, Ceiling Rose, Cables",age,emp_1576
SI_365,OR_365,item_465,238,563.02,133998.76,S,Category C,"Main Switch, Holders",fact,emp_1943
SI_366,OR_366,item_466,110,112.16,12337.6,M,Category A,"Main Switch, Holders, Fan",here,emp_823
SI_367,OR_367,item_467,297,121.08,35960.76,L,Category B,"Cables, Socket/Outlet plug, Ceiling Rose",Congress,emp_1883
SI_368,OR_368,item_468,961,781.7,751213.7,XXL,Category C,"Holders, Fan, LED Bulb, Ceiling Rose, Main Switch, Socket/Outlet plug",skill,emp_2682
SI_369,OR_369,item_469,136,105.15,14300.4,S,Category A,"Main Switch, Switches, LED Bulb, Socket/Outlet plug, Holders, Ceiling Rose, Fan",career,emp_1269
SI_370,OR_370,item_470,534,827.56,441917.04,S,Category B,"Socket/Outlet plug, LED Bulb, Switches, Main Switch, Fan, Ceiling Rose",commercial,emp_2245
SI_371,OR_371,item_471,199,236.62,47087.38,XL,Category C,"LED Bulb, Cables, Socket/Outlet plug, Switches, Fan, Ceiling Rose",work,emp_906
