order_id,customer_id,order_date,order_time,total_order_amount
OR_499,customer_107109,2023-06-16,01:13:00,437.13
OR_500,customer_106117,2022-05-12,19:57:00,186.49
OR_501,customer_105124,2022-03-20,00:55:00,98.67
OR_502,customer_103161,2020-08-09,00:32:00,475.98
OR_503,customer_10384,2020-12-08,07:32:00,121.68
OR_504,customer_109044,2021-11-03,04:38:00,335.29
OR_505,customer_105998,2021-03-11,00:04:00,486.05
OR_506,customer_107565,2020-09-11,14:37:00,109.72
OR_507,customer_107563,2020-03-30,08:48:00,253.22
OR_508,customer_106654,2020-08-06,14:57:00,243.6
OR_509,customer_109985,2020-08-08,23:55:00,373.13
OR_510,customer_108013,2021-10-14,02:18:00,433.92
OR_511,customer_107753,2020-12-27,14:48:00,338.08
OR_512,customer_102777,2022-08-01,09:49:00,390.9
OR_513,customer_108869,2023-03-22,01:09:00,466.08
OR_514,customer_108224,2022-02-24,10:42:00,222.82
OR_515,customer_10436,2021-10-04,13:11:00,163.41
OR_516,customer_107248,2023-06-29,15:17:00,135.84
OR_517,customer_107363,2022-03-26,00:06:00,58.63
OR_518,customer_106703,2021-04-15,11:35:00,129.21
OR_519,customer_102573,2023-10-24,12:46:00,294.53
OR_520,customer_102139,2022-03-03,16:38:00,16.61
OR_521,customer_103477,2023-10-17,00:41:00,270.36
OR_522,customer_101800,2023-03-05,02:41:00,498.44
OR_523,customer_104616,2021-10-18,20:46:00,492.79
OR_524,customer_104740,2021-07-15,11:34:00,482.5
OR_525,customer_101703,2020-10-31,09:52:00,211.58
OR_526,customer_108568,2023-07-26,00:54:00,92.78
OR_527,customer_105895,2022-10-29,01:36:00,68.33
OR_528,customer_105872,2022-01-22,00:25:00,425.31
OR_529,customer_101571,2023-09-16,00:25:00,80.48
OR_530,customer_105788,2020-07-26,07:42:00,200.21
OR_531,customer_102885,2020-07-06,01:37:00,450.99
OR_532,customer_105942,2020-03-30,18:53:00,170.88
OR_533,customer_108118,2023-09-24,15:13:00,157.11
OR_534,customer_107335,2023-10-22,13:26:00,366.38
OR_535,customer_105108,2020-01-09,17:40:00,481.2
OR_536,customer_106633,2022-03-11,00:57:00,31.21
OR_537,customer_108908,2021-02-18,17:41:00,209.59
OR_538,customer_102245,2021-11-06,11:23:00,392.25
OR_539,customer_103343,2023-03-24,23:14:00,107.96
OR_540,customer_102685,2022-01-03,16:48:00,236.58
OR_541,customer_101458,2021-03-23,20:51:00,358.15
OR_542,customer_109997,2023-10-02,16:46:00,247.19
OR_543,customer_10654,2020-08-11,04:23:00,391.16
OR_544,customer_10715,2022-05-23,18:51:00,211.73
OR_545,customer_104042,2023-12-11,11:26:00,57.82
OR_546,customer_103065,2020-11-01,06:52:00,402.58
OR_547,customer_106511,2022-08-19,06:17:00,94.49
OR_548,customer_105819,2022-03-06,11:29:00,137.94
OR_549,customer_104914,2022-01-23,23:50:00,337.87
OR_550,customer_103455,2023-02-01,13:23:00,109.57
OR_551,customer_102271,2022-07-30,01:58:00,239.97
OR_552,customer_101911,2022-06-12,17:38:00,120.15
OR_553,customer_102371,2023-06-22,23:15:00,47.99
OR_554,customer_108309,2021-12-11,23:56:00,454.26
OR_555,customer_105959,2021-01-07,15:15:00,145.4
OR_556,customer_108231,2023-10-11,13:43:00,218.47
OR_557,customer_106495,2021-08-21,12:29:00,208.4
OR_558,customer_109670,2022-11-18,07:26:00,225.41
OR_559,customer_101619,2020-12-19,09:13:00,459.84
OR_560,customer_107835,2022-06-02,21:01:00,394.61
OR_561,customer_101164,2021-05-28,03:06:00,465.41
OR_562,customer_105167,2021-05-19,21:24:00,382.47
OR_563,customer_109772,2020-05-23,03:26:00,23.49
OR_564,customer_103756,2021-02-12,17:20:00,199.59
OR_565,customer_102284,2023-07-27,06:36:00,78.06
OR_566,customer_10430,2020-08-16,00:58:00,387.59
OR_567,customer_102865,2020-05-09,08:03:00,231.61
OR_568,customer_10441,2023-01-31,10:47:00,402.7
OR_569,customer_104043,2021-05-16,11:25:00,272.24
OR_570,customer_105541,2023-12-14,20:25:00,383.37
OR_571,customer_104498,2020-05-22,16:38:00,245.1
OR_572,customer_108153,2023-11-18,16:00:00,424.62
OR_573,customer_102775,2021-06-29,14:48:00,154.78
OR_574,customer_105171,2021-12-24,13:22:00,69.46
OR_575,customer_106365,2022-08-24,02:15:00,156.69
OR_576,customer_108180,2020-04-05,19:25:00,395.12
OR_577,customer_107141,2020-06-06,09:00:00,13.29
OR_578,customer_104018,2020-02-05,23:33:00,440.28
OR_579,customer_1073,2021-05-15,04:40:00,128.89
OR_580,customer_105563,2021-12-23,20:03:00,366.31
OR_581,customer_104853,2021-11-10,05:49:00,173.81
OR_582,customer_102920,2020-01-03,11:36:00,251.59
OR_583,customer_106498,2020-02-05,15:04:00,91.19
OR_584,customer_105625,2023-11-06,15:31:00,57.95
OR_585,customer_105977,2022-01-10,00:48:00,237.83
OR_586,customer_105305,2021-08-29,07:38:00,204.84
OR_587,customer_108187,2023-11-26,11:12:00,331.24
OR_588,customer_108697,2023-10-06,20:38:00,89.65
OR_589,customer_101003,2020-12-30,22:20:00,355.37
OR_590,customer_101816,2020-05-18,02:21:00,251.27
OR_591,customer_102052,2023-10-22,06:16:00,270.7
OR_592,customer_106181,2020-06-18,11:31:00,90.1
OR_593,customer_109140,2020-08-16,01:33:00,351.47
OR_594,customer_108171,2023-06-26,17:47:00,250.31
OR_595,customer_107584,2023-10-29,17:41:00,207.27
OR_596,customer_105545,2022-05-12,00:30:00,334.4
OR_597,customer_106444,2020-10-25,20:47:00,209.66
OR_598,customer_105065,2023-07-16,02:00:00,149.35
OR_599,customer_1062,2020-02-05,14:00:00,260.62
OR_600,customer_105790,2023-06-02,10:15:00,292.99
OR_601,customer_108001,2023-01-22,17:49:00,104.21
OR_602,customer_109122,2022-12-09,05:35:00,128.68
OR_603,customer_109824,2022-02-15,10:25:00,446.62
OR_604,customer_101490,2020-08-27,15:35:00,466.79
OR_605,customer_103119,2021-05-21,00:19:00,46.3
OR_606,customer_108244,2020-12-14,10:36:00,215.71
OR_607,customer_101789,2020-05-15,16:47:00,318.61
OR_608,customer_102032,2020-09-20,23:08:00,56.04
OR_609,customer_106588,2020-03-29,21:51:00,251.99
OR_610,customer_107748,2021-01-25,14:40:00,433.9
OR_611,customer_106555,2021-01-18,02:55:00,166.95
OR_612,customer_109441,2020-03-31,18:35:00,192.98
OR_613,customer_103634,2022-02-06,20:30:00,361.32
OR_614,customer_108399,2021-04-17,18:22:00,324.02
OR_615,customer_105432,2023-07-08,16:40:00,327.71
OR_616,customer_103749,2022-06-28,05:51:00,209.69
OR_617,customer_103787,2020-06-13,10:07:00,381.07
OR_618,customer_104566,2021-08-01,06:05:00,179.91
OR_619,customer_102646,2021-12-10,21:14:00,89.13
OR_620,customer_105411,2022-06-06,00:58:00,17.23
OR_621,customer_109297,2022-05-28,01:34:00,481.2
OR_622,customer_10638,2020-10-14,16:34:00,450.84
OR_623,customer_105072,2023-06-23,05:02:00,200.74
OR_624,customer_102539,2020-07-11,19:59:00,246.61
OR_625,customer_105229,2022-08-26,09:32:00,299.82
OR_626,customer_108279,2021-09-01,20:27:00,468.68
OR_627,customer_102926,2021-10-19,01:28:00,473.96
OR_628,customer_102833,2021-11-20,20:54:00,482.36
OR_629,customer_102771,2021-06-20,10:56:00,22.92
OR_630,customer_101559,2021-06-01,16:57:00,401.57
OR_631,customer_101367,2020-03-18,16:30:00,95.15
OR_632,customer_106268,2023-12-16,13:45:00,21.03
OR_633,customer_105347,2022-06-30,05:23:00,481.25
OR_634,customer_106685,2021-03-05,18:03:00,334.39
OR_635,customer_104739,2020-07-07,04:25:00,451.44
OR_636,customer_103880,2020-04-29,07:49:00,280.0
OR_637,customer_104116,2022-04-23,21:33:00,206.36
OR_638,customer_109354,2022-07-19,02:42:00,472.64
OR_639,customer_103994,2021-02-21,13:01:00,91.33
OR_640,customer_108354,2023-10-16,01:59:00,230.95
OR_641,customer_108016,2023-10-15,21:38:00,344.55
OR_642,customer_109490,2020-09-29,15:11:00,381.85
OR_643,customer_105,2023-11-12,20:43:00,181.66
OR_644,customer_105904,2023-11-26,20:00:00,88.5
OR_645,customer_104591,2022-11-14,18:50:00,355.61
OR_646,customer_108591,2022-09-26,00:37:00,376.31
OR_647,customer_106254,2023-10-07,21:02:00,43.9
OR_648,customer_102769,2020-09-27,20:16:00,232.57
OR_649,customer_108941,2022-08-02,16:35:00,346.0
OR_650,customer_109957,2023-09-20,05:21:00,286.08
OR_651,customer_109391,2023-09-28,16:16:00,248.06
OR_652,customer_109046,2021-08-20,08:30:00,143.22
OR_653,customer_109743,2021-08-15,18:06:00,335.72
OR_654,customer_103415,2023-08-31,01:24:00,477.39
OR_655,customer_10788,2023-02-20,03:08:00,392.26
OR_656,customer_107641,2022-09-02,14:17:00,184.9
OR_657,customer_107215,2022-08-22,23:22:00,455.55
OR_658,customer_106192,2023-12-23,04:32:00,257.08
OR_659,customer_108705,2023-09-26,17:44:00,458.22
OR_660,customer_105471,2020-02-25,12:16:00,375.18
OR_661,customer_102887,2022-10-06,16:17:00,435.48
OR_662,customer_105302,2021-03-02,21:18:00,236.52
OR_663,customer_106302,2021-02-13,12:40:00,192.8
OR_664,customer_10882,2020-06-18,05:25:00,122.7
OR_665,customer_104824,2021-03-30,03:01:00,310.21
OR_666,customer_101064,2020-07-22,02:12:00,460.4
OR_667,customer_10985,2021-10-15,05:25:00,246.49
OR_668,customer_102811,2022-11-15,15:14:00,354.2
OR_669,customer_109057,2022-03-01,02:51:00,224.72
OR_670,customer_109073,2022-06-01,16:54:00,401.36
OR_671,customer_10567,2021-01-31,06:18:00,218.99
OR_672,customer_108920,2023-12-04,12:13:00,326.14
OR_673,customer_105080,2022-04-11,15:44:00,483.43
OR_674,customer_1028,2023-05-28,05:03:00,430.3
OR_675,customer_101269,2023-11-17,11:05:00,162.23
OR_676,customer_105582,2020-03-05,23:46:00,67.67
OR_677,customer_108511,2021-12-22,22:07:00,129.5
OR_678,customer_108867,2020-07-10,13:54:00,131.49
OR_679,customer_107417,2022-04-18,21:44:00,350.95
OR_680,customer_101239,2022-02-15,12:16:00,46.43
OR_681,customer_104546,2020-05-04,14:18:00,347.24
OR_682,customer_101243,2020-02-06,15:14:00,246.98
OR_683,customer_109857,2020-03-07,18:22:00,231.83
OR_684,customer_107683,2021-05-07,03:02:00,340.21
OR_685,customer_102606,2021-10-06,19:55:00,135.88
OR_686,customer_108273,2020-12-11,14:27:00,139.59
OR_687,customer_10471,2023-11-25,05:03:00,230.97
OR_688,customer_10286,2022-03-09,14:07:00,398.78
OR_689,customer_108986,2020-09-13,21:44:00,335.32
OR_690,customer_108639,2023-11-11,23:08:00,105.43
OR_691,customer_107522,2022-09-11,06:51:00,452.64
OR_692,customer_108208,2021-03-18,12:07:00,387.02
OR_693,customer_108845,2023-08-22,11:07:00,314.81
OR_694,customer_102748,2020-11-27,01:04:00,150.1
OR_695,customer_109892,2020-06-10,12:29:00,100.2
OR_696,customer_10508,2020-03-05,10:50:00,99.28
OR_697,customer_109482,2021-01-20,12:57:00,144.05
OR_698,customer_10172,2023-11-29,10:21:00,249.19
OR_699,customer_104508,2023-12-10,11:22:00,21.95
OR_700,customer_109178,2021-10-05,02:58:00,360.79
OR_701,customer_10435,2023-06-04,19:10:00,308.69
OR_702,customer_101892,2022-04-21,18:31:00,391.34
OR_703,customer_106678,2023-10-07,18:40:00,202.01
OR_704,customer_109445,2021-07-10,08:28:00,271.31
OR_705,customer_103743,2020-12-25,00:52:00,286.15
OR_706,customer_101498,2022-04-13,10:12:00,280.77
OR_707,customer_103981,2021-06-05,21:08:00,329.84
OR_708,customer_101745,2022-03-03,05:17:00,410.53
OR_709,customer_105143,2023-08-28,15:17:00,270.72
OR_710,customer_102750,2023-02-14,06:34:00,494.73
OR_711,customer_101666,2023-01-03,06:46:00,176.86
OR_712,customer_105239,2022-06-17,15:09:00,479.48
OR_713,customer_101812,2022-06-14,22:34:00,20.49
OR_714,customer_107649,2022-09-22,14:11:00,109.75
OR_715,customer_107644,2020-04-16,18:53:00,396.43
OR_716,customer_105155,2021-06-28,01:46:00,273.94
OR_717,customer_101490,2020-12-20,12:33:00,422.94
OR_718,customer_101943,2023-05-20,02:59:00,78.82
OR_719,customer_101463,2022-11-28,20:53:00,66.77
OR_720,customer_101083,2020-10-28,08:32:00,283.17
OR_721,customer_101367,2020-10-02,15:31:00,295.82
OR_722,customer_106464,2023-06-06,01:01:00,465.06
OR_723,customer_106110,2021-10-10,13:37:00,477.15
OR_724,customer_108280,2021-03-06,10:27:00,256.62
OR_725,customer_109199,2022-05-06,22:28:00,257.92
OR_726,customer_109658,2022-07-30,16:20:00,200.5
OR_727,customer_104165,2022-11-18,21:01:00,218.66
OR_728,customer_105739,2022-02-08,10:37:00,359.82
OR_729,customer_101109,2021-09-18,04:05:00,289.48
OR_730,customer_101655,2021-01-15,06:39:00,354.22
OR_731,customer_101086,2021-10-31,01:18:00,455.56
OR_732,customer_106509,2023-03-25,19:12:00,250.81
OR_733,customer_109374,2022-11-23,20:15:00,481.33
OR_734,customer_107044,2020-10-23,09:16:00,46.24
OR_735,customer_108372,2022-03-24,11:07:00,56.3
OR_736,customer_103534,2022-07-23,23:59:00,229.02
OR_737,customer_103305,2022-07-02,12:55:00,26.07
OR_738,customer_102451,2020-01-12,22:24:00,406.47
OR_739,customer_109313,2020-07-06,23:47:00,84.39
OR_740,customer_101893,2022-03-23,16:55:00,327.66
OR_741,customer_109190,2020-05-31,18:04:00,454.76
OR_742,customer_102363,2023-02-04,18:52:00,402.19
OR_743,customer_108484,2023-06-16,14:54:00,86.23
OR_744,customer_103835,2020-05-04,03:19:00,271.48
OR_745,customer_102530,2020-06-12,12:29:00,392.41
OR_746,customer_109185,2023-08-09,14:47:00,190.45
OR_747,customer_109853,2020-11-11,05:43:00,490.09
OR_748,customer_108802,2021-04-30,04:28:00,162.08
OR_749,customer_101704,2020-02-08,00:20:00,396.52
OR_750,customer_105528,2023-05-15,21:11:00,194.47
OR_751,customer_102994,2020-08-28,06:30:00,212.35
OR_752,customer_107092,2021-10-31,08:43:00,243.53
OR_753,customer_10553,2023-10-17,06:38:00,494.79
OR_754,customer_104499,2020-06-24,07:28:00,172.89
OR_755,customer_106040,2021-01-26,01:25:00,384.01
OR_756,customer_109558,2023-01-26,01:40:00,460.0
OR_757,customer_103988,2020-06-25,07:52:00,394.21
OR_758,customer_102938,2021-02-17,00:09:00,418.38
OR_759,customer_10333,2023-03-14,01:35:00,266.83
OR_760,customer_103813,2020-11-05,16:38:00,319.3
OR_761,customer_103114,2020-02-26,02:16:00,167.19
OR_762,customer_106342,2023-02-17,05:22:00,216.99
OR_763,customer_103678,2021-02-01,22:13:00,240.87
OR_764,customer_103599,2023-07-12,05:18:00,409.32
OR_765,customer_105919,2022-11-27,00:42:00,156.32
OR_766,customer_102458,2022-11-29,23:42:00,248.71
OR_767,customer_101862,2020-08-19,21:55:00,320.86
OR_768,customer_106998,2021-12-17,22:28:00,384.04
OR_769,customer_107858,2022-08-27,12:14:00,352.9
OR_770,customer_104028,2021-06-01,13:49:00,27.1
OR_771,customer_102677,2023-02-18,17:52:00,382.3
OR_772,customer_105382,2020-07-25,08:54:00,325.48
OR_773,customer_10918,2023-05-29,21:25:00,164.45
OR_774,customer_105153,2022-07-16,12:31:00,166.35
OR_775,customer_103130,2023-01-02,13:42:00,247.55
OR_776,customer_108284,2023-04-04,02:55:00,104.96
OR_777,customer_105249,2021-03-07,14:47:00,195.09
OR_778,customer_107659,2021-08-24,08:11:00,37.37
OR_779,customer_103733,2021-04-20,06:32:00,237.74
OR_780,customer_102440,2023-01-26,06:17:00,312.81
OR_781,customer_102529,2021-08-04,01:02:00,499.41
OR_782,customer_109895,2023-01-04,00:45:00,318.51
OR_783,customer_102924,2022-11-16,21:44:00,363.81
OR_784,customer_109111,2020-06-30,00:28:00,93.65
OR_785,customer_10158,2020-03-08,12:22:00,69.13
OR_786,customer_102247,2023-06-14,08:01:00,348.6
OR_787,customer_109170,2020-10-09,04:02:00,226.69
OR_788,customer_109546,2022-12-10,17:41:00,232.03
OR_789,customer_105085,2022-08-19,10:25:00,443.8
OR_790,customer_103158,2022-10-11,08:57:00,237.57
OR_791,customer_108982,2022-11-20,11:23:00,213.38
OR_792,customer_102751,2020-12-11,08:11:00,280.51
OR_793,customer_104846,2022-10-02,02:13:00,444.57
OR_794,customer_103121,2023-09-13,18:23:00,299.5
OR_795,customer_103521,2020-08-27,20:05:00,413.03
OR_796,customer_104783,2022-01-14,02:06:00,428.46
OR_797,customer_109078,2021-04-07,13:13:00,36.37
OR_798,customer_107257,2021-04-06,12:34:00,28.4
OR_799,customer_1066,2023-03-20,18:36:00,229.3
OR_800,customer_10594,2020-01-28,01:33:00,436.16
OR_801,customer_104256,2020-03-01,18:11:00,411.66
OR_802,customer_109725,2022-04-30,10:42:00,387.76
OR_803,customer_101637,2021-03-12,14:08:00,412.53
OR_804,customer_107793,2022-01-13,21:07:00,98.71
OR_805,customer_105465,2021-03-07,04:21:00,393.15
OR_806,customer_10152,2022-09-14,11:27:00,15.84
OR_807,customer_103440,2021-07-21,00:17:00,78.54
OR_808,customer_103754,2022-12-18,11:00:00,210.01
OR_809,customer_102505,2022-11-30,09:23:00,265.66
OR_810,customer_104634,2022-03-17,12:33:00,52.12
OR_811,customer_109485,2022-02-02,02:53:00,456.18
OR_812,customer_10320,2020-03-15,07:30:00,155.79
OR_813,customer_102875,2021-07-20,05:10:00,159.18
OR_814,customer_102077,2023-02-22,21:44:00,390.06
OR_815,customer_106524,2020-10-26,17:14:00,114.68
OR_816,customer_105071,2022-03-20,03:40:00,319.57
OR_817,customer_107200,2022-08-23,14:11:00,317.29
OR_818,customer_109913,2023-02-23,11:48:00,441.27
OR_819,customer_107331,2021-02-23,21:09:00,239.01
OR_820,customer_105095,2022-01-11,21:18:00,47.55
OR_821,customer_107257,2021-05-19,06:32:00,269.07
OR_822,customer_105436,2020-10-31,23:35:00,287.48
OR_823,customer_101731,2021-05-28,02:54:00,400.05
OR_824,customer_106136,2022-05-03,20:59:00,213.4
OR_825,customer_109097,2021-03-05,23:17:00,11.43
OR_826,customer_107478,2020-11-29,17:26:00,383.73
OR_827,customer_104377,2022-03-14,14:50:00,397.3
OR_828,customer_10476,2021-01-03,07:35:00,101.64
OR_829,customer_105987,2020-09-08,19:34:00,420.63
OR_830,customer_109221,2023-09-18,03:19:00,226.57
OR_831,customer_106022,2020-05-05,00:51:00,239.02
OR_832,customer_102171,2021-05-02,09:28:00,267.09
OR_833,customer_109311,2020-05-05,09:55:00,433.0
OR_834,customer_10355,2021-05-21,17:20:00,214.14
OR_835,customer_102084,2022-05-21,18:38:00,442.35
OR_836,customer_104593,2020-08-11,16:19:00,346.57
OR_837,customer_109111,2022-06-03,06:11:00,298.73
OR_838,customer_106662,2023-11-14,16:46:00,148.11
OR_839,customer_105877,2020-03-17,16:01:00,174.62
OR_840,customer_102984,2023-11-23,05:58:00,352.45
OR_841,customer_103157,2022-05-31,10:37:00,70.88
OR_842,customer_109386,2021-09-13,19:48:00,89.53
OR_843,customer_108286,2023-10-24,16:17:00,139.9
OR_844,customer_108881,2022-09-02,17:30:00,252.09
OR_845,customer_102648,2021-11-28,18:51:00,347.82
OR_846,customer_107671,2023-02-06,11:39:00,236.24
OR_847,customer_106042,2022-10-11,12:03:00,124.89
OR_848,customer_102020,2021-08-19,21:06:00,105.77
OR_849,customer_109147,2022-11-22,02:14:00,203.85
OR_850,customer_101168,2020-08-14,16:46:00,255.74
OR_851,customer_109483,2021-08-01,06:34:00,482.26
OR_852,customer_105928,2021-10-05,05:54:00,351.52
OR_853,customer_101440,2022-09-02,23:38:00,333.02
OR_854,customer_101522,2023-11-18,20:53:00,207.87
OR_855,customer_105828,2022-10-21,07:56:00,499.48
OR_856,customer_103159,2022-03-16,05:55:00,353.38
OR_857,customer_101322,2022-02-08,07:36:00,473.12
OR_858,customer_108498,2023-01-24,07:52:00,292.51
OR_859,customer_109480,2021-01-05,06:39:00,286.23
OR_860,customer_106063,2022-08-09,08:14:00,388.46
OR_861,customer_102324,2020-01-23,04:36:00,161.07
OR_862,customer_103026,2021-05-01,06:26:00,351.81
OR_863,customer_101678,2022-04-02,17:51:00,407.38
OR_864,customer_102546,2022-07-19,20:36:00,97.38
OR_865,customer_104789,2021-02-12,12:09:00,106.7
OR_866,customer_105738,2021-10-31,02:29:00,496.13
OR_867,customer_109526,2021-01-24,19:18:00,170.51
OR_868,customer_10540,2022-01-24,20:32:00,235.07
OR_869,customer_104494,2021-07-06,11:28:00,38.97
OR_870,customer_106523,2021-03-11,01:22:00,345.65
OR_871,customer_109194,2020-03-31,20:59:00,295.53
OR_872,customer_101461,2023-07-01,11:54:00,481.89
OR_873,customer_106937,2021-12-18,20:43:00,161.26
OR_874,customer_102687,2021-02-28,16:20:00,174.58
OR_875,customer_103287,2022-09-13,18:08:00,491.22
OR_876,customer_10181,2021-03-03,13:30:00,498.85
OR_877,customer_106854,2022-08-02,07:00:00,117.4
OR_878,customer_101426,2022-04-01,17:33:00,370.03
OR_879,customer_109626,2023-11-28,18:58:00,16.71
OR_880,customer_105621,2022-09-07,13:14:00,136.68
OR_881,customer_10963,2023-01-26,16:20:00,423.68
OR_882,customer_109372,2022-06-07,04:37:00,139.38
OR_883,customer_108237,2022-01-03,19:58:00,487.38
OR_884,customer_106182,2021-11-27,10:08:00,251.68
OR_885,customer_103773,2021-07-15,15:19:00,241.52
OR_886,customer_103312,2022-07-07,11:54:00,439.37
OR_887,customer_105108,2023-02-09,17:37:00,180.92
OR_888,customer_101871,2021-01-06,15:18:00,78.99
OR_889,customer_107912,2023-07-13,03:01:00,478.2
OR_890,customer_106137,2022-10-12,07:27:00,119.01
OR_891,customer_106729,2021-11-12,01:36:00,140.16
OR_892,customer_109057,2022-02-11,14:30:00,214.12
OR_893,customer_10309,2022-11-10,00:45:00,177.16
OR_894,customer_103142,2020-11-16,04:24:00,442.56
OR_895,customer_101470,2023-07-08,15:54:00,454.89
OR_896,customer_106204,2022-09-29,02:28:00,19.9
OR_897,customer_104729,2021-01-19,03:51:00,105.04
OR_898,customer_10669,2020-05-21,03:28:00,337.33
OR_899,customer_10561,2021-12-16,11:57:00,261.89
OR_900,customer_106386,2021-11-24,14:17:00,47.89
OR_901,customer_103852,2021-05-06,12:00:00,489.3
OR_902,customer_102385,2023-07-15,06:16:00,382.75
OR_903,customer_109123,2023-05-09,17:52:00,463.01
OR_904,customer_104494,2023-12-04,13:29:00,307.74
OR_905,customer_106074,2022-01-02,06:53:00,339.66
OR_906,customer_101036,2023-03-11,10:09:00,455.76
OR_907,customer_101034,2020-03-24,20:24:00,377.6
OR_908,customer_103592,2023-12-25,22:26:00,362.59
