department_id,department_name,location,allocated_budget
D_992,Sales representatives,office,114281.78
D_993,Marketing,office,448298.12
D_994,Designing department,office,471543.73
D_995,Marketing,office,448373.97
D_996,Sales,office,443453.44
D_997,Sales representatives,office,173147.26
D_998,Administration,store,147440.68
D_999,Purchasing,office,213302.14
D_1000,Purchasing,office,93528.85
D_1001,Sales representatives,office,153615.82
D_1002,Marketing,office,271295.23
D_1003,Accounting,store,211191.24
D_1004,Account department,office,474713.4
D_1005,Accounting,office,442280.71
D_1006,Human Resources,store,473601.33
D_1007,Administration,office,133451.57
D_1008,Finance,store,338083.87
D_1009,Production,store,83960.42
D_1010,Sales representatives,office,237458.77
D_1011,Marketing,store,323550.38
D_1012,Finance,store,61007.57
D_1013,Account department,office,302856.42
D_1014,Production,store,200167.88
D_1015,Production,office,245018.27
D_1016,Administration,store,155735.26
D_1017,Production,store,432754.1
D_1018,Marketing,office,341385.55
D_1019,IT,store,55232.67
D_1020,Purchasing,office,42616.5
D_1021,Designing department,store,309258.32
D_1022,IT,office,273119.16
D_1023,Account department,store,195366.49
D_1024,Designing department,office,149170.64
D_1025,Marketing,store,316290.09
D_1026,Marketing,store,38162.34
D_1027,Accounting,store,491286.94
D_1028,Accounting,store,176160.86
D_1029,Human Resources,office,329464.54
D_1030,Finance,office,222068.25
D_1031,Sales representatives,store,25752.6
D_1032,Administration,office,169760.81
D_1033,Purchasing,office,170925.01
D_1034,IT,office,239883.39
D_1035,Production,office,201219.27
D_1036,Designing department,office,373249.7
D_1037,IT,office,285104.18
D_1038,IT,office,20046.58
D_1039,Production,store,22162.35
D_1040,Account department,office,342837.53
D_1041,Designing department,store,79774.57
D_1042,Designing department,store,126795.91
D_1043,Designing department,office,327937.18
D_1044,Purchasing,store,58066.21
D_1045,Human Resources,store,246751.77
D_1046,Purchasing,store,115834.54
D_1047,Purchasing,store,184504.38
D_1048,Designing department,office,131748.69
D_1049,Administration,office,366162.05
D_1050,Administration,store,268594.24
D_1051,Finance,office,169527.1
D_1052,IT,office,90616.93
D_1053,Marketing,office,70520.24
D_1054,IT,store,181370.61
D_1055,Account department,store,467170.49
D_1056,Purchasing,store,463144.17
D_1057,Administration,office,452460.1
D_1058,Designing department,store,387740.39
D_1059,Designing department,office,237197.29
D_1060,Sales representatives,office,102012.18
D_1061,Sales representatives,store,159292.68
D_1062,Account department,office,461113.24
D_1063,Accounting,office,469248.58
D_1064,Purchasing,store,133887.25
D_1065,Accounting,store,313043.11
D_1066,Marketing,store,174019.77
D_1067,Production,office,302207.17
D_1068,Accounting,store,220922.97
D_1069,Account department,store,496606.35
D_1070,Purchasing,office,465177.77
D_1071,IT,store,355400.44
D_1072,Human Resources,office,191377.65
D_1073,Administration,store,332537.69
D_1074,Sales,store,423878.78
D_1075,Designing department,store,381612.55
D_1076,IT,store,94730.44
D_1077,Administration,store,85710.12
D_1078,Purchasing,office,198492.92
D_1079,IT,office,134585.51
D_1080,Finance,office,40713.88
D_1081,Sales,office,419436.37
D_1082,Sales representatives,office,96509.79
D_1083,Sales representatives,office,281939
D_1084,Administration,office,49568.05
D_1085,IT,office,358565.35
D_1086,Marketing,store,26300.5
D_1087,Sales,store,269077.05
D_1088,Human Resources,office,166660.65
D_1089,Designing department,store,220665.78
D_1090,Marketing,office,477252.89
D_1091,Finance,store,394912.4
D_1092,Human Resources,store,164479.1
D_1093,Accounting,office,466518.92
D_1094,Production,office,263405.09
D_1095,Finance,store,325936.51
D_1096,Finance,store,408193.61
D_1097,Production,office,406480.72
D_1098,Accounting,store,275371.6
D_1099,Sales representatives,office,223795.17
D_1100,Human Resources,store,253343.87
D_1101,Marketing,store,55685.8
D_1102,IT,store,47254.11
D_1103,Designing department,store,311215.26
D_1104,Designing department,store,245750.19
D_1105,Human Resources,store,197668.59
D_1106,Production,store,116911.06
D_1107,Administration,office,334198.66
D_1108,Account department,office,447840.75
D_1109,Purchasing,office,386880.76
D_1110,Designing department,office,334613.71
D_1111,Production,office,314660.87
D_1112,Designing department,office,17176
D_1113,Finance,store,425861.31
D_1114,Sales representatives,store,447293.2
D_1115,Finance,office,449250.88
D_1116,Human Resources,office,372972.13
D_1117,Purchasing,store,480683.37
D_1118,Designing department,store,417683.81
D_1119,Accounting,office,367863.35
D_1120,Purchasing,store,268811.92
D_1121,Human Resources,office,414019
D_1122,Sales representatives,store,296432.8
D_1123,Sales,store,492399.45
D_1124,Production,store,197290.47
D_1125,Accounting,store,22334.98
D_1126,Sales representatives,store,280611.86
D_1127,Sales representatives,office,489951.56
D_1128,Sales,store,344078.04
D_1129,Production,store,232884.94
D_1130,Account department,store,322133.4
D_1131,Marketing,store,238644.29
D_1132,Finance,office,281594.89
D_1133,Marketing,store,420172.65
D_1134,Designing department,office,300521.31
D_1135,Sales representatives,office,166803.35
D_1136,Marketing,store,173631.39
D_1137,Human Resources,store,160421.53
D_1138,IT,store,203142.57
D_1139,Production,store,317606.58
D_1140,Account department,office,229411.67
D_1141,Accounting,office,359360.97
D_1142,Purchasing,store,48282.27
D_1143,Account department,office,161481.02
D_1144,Human Resources,store,488298.84
D_1145,Accounting,store,366562.46
D_1146,Sales,office,363984.87
D_1147,Designing department,office,299953.59
D_1148,Sales representatives,store,238496.71
D_1149,Marketing,store,125160.46
D_1150,Sales representatives,store,266800.97
D_1151,Designing department,office,215455.12
D_1152,Sales,office,429350.19
D_1153,Designing department,store,31085.12
D_1154,Marketing,store,351306.53
D_1155,Marketing,store,357741.61
D_1156,Purchasing,office,403215.02
D_1157,Production,store,112478.98
D_1158,Human Resources,store,217790.05
D_1159,Production,office,331258.59
D_1160,Marketing,store,373936.11
D_1161,Account department,office,315876.03
D_1162,Sales representatives,office,38928.42
D_1163,Production,office,298623.18
D_1164,Purchasing,store,59025.56
D_1165,Production,store,208449.2
D_1166,Account department,store,445345.45
D_1167,Accounting,office,253543.62
D_1168,Purchasing,store,354256.06
D_1169,Account department,store,404664.32
D_1170,Marketing,office,414077.23
D_1171,Sales,store,204023.05
D_1172,Administration,office,90553.58
D_1173,Finance,office,294266.97
D_1174,Administration,office,460932.32
D_1175,Marketing,office,461793.12
D_1176,Accounting,store,277212.96
D_1177,Finance,store,24545.89
D_1178,Sales,office,398848.11
D_1179,Marketing,office,471797.33
D_1180,Sales,store,448300.62
D_1181,IT,store,45905.57
D_1182,Sales representatives,office,466705.72
D_1183,Accounting,store,353226.27
D_1184,Accounting,office,383554.33
D_1185,Administration,office,454138.28
D_1186,Human Resources,office,269336.93
D_1187,Account department,store,374365.2
D_1188,Purchasing,office,404571.17
D_1189,Accounting,store,312427.68
D_1190,Designing department,store,239513.36
D_1191,Finance,store,227726.07
D_1192,Production,office,336943.46
D_1193,Administration,office,119335.86
D_1194,Accounting,office,339075.55
D_1195,Sales,office,45484.32
D_1196,Accounting,store,404971.63
D_1197,Purchasing,office,172222.67
D_1198,Marketing,store,280530.69
D_1199,Production,office,343128.09
D_1200,IT,store,293554.53
D_1201,Administration,office,139913.21
D_1202,Designing department,office,202457.44
D_1203,Accounting,office,251904.55
D_1204,Accounting,office,70383.35
D_1205,Designing department,store,227788.61
D_1206,Administration,store,447672.2
D_1207,Sales,office,66489.34
D_1208,Accounting,office,225043.68
D_1209,IT,office,178508.98
D_1210,Marketing,office,66225.16
D_1211,Purchasing,office,209772.69
D_1212,Purchasing,store,61626.07
D_1213,Marketing,store,410786.4
D_1214,IT,store,443441.32
D_1215,Marketing,office,445822.7
D_1216,Production,store,301722.96
D_1217,Administration,store,422601.46
D_1218,Purchasing,office,320785.6
D_1219,Sales representatives,store,98507.5
D_1220,Administration,office,76090.1
D_1221,Production,store,390739.43
D_1222,Designing department,office,76183.38
D_1223,Human Resources,store,170831.97
D_1224,Administration,office,43891.91
D_1225,Administration,store,203710.47
D_1226,Human Resources,store,89361.2
D_1227,Marketing,office,371250.32
D_1228,Marketing,office,31022.05
D_1229,Account department,office,265609.82
D_1230,Production,store,315614.69
D_1231,Sales representatives,office,176701.1
D_1232,Production,office,303378.72
D_1233,Designing department,store,323782.19
D_1234,Accounting,store,182320.68
D_1235,Purchasing,office,254294.23
D_1236,Sales representatives,store,384038.63
D_1237,Finance,office,130768.28
D_1238,Sales representatives,office,391264.79
D_1239,IT,store,246158.29
D_1240,Finance,store,250352.87
D_1241,IT,office,447308.85
D_1242,IT,store,308557.74
D_1243,Account department,store,185151.67
D_1244,Sales,office,337365.1
D_1245,Accounting,store,116748.76
D_1246,Sales,store,158409.29
D_1247,Human Resources,store,270567.05
D_1248,Human Resources,store,336766.51
D_1249,Finance,office,444601.44
D_1250,Production,office,349580.01
D_1251,Production,office,273961.79
D_1252,Human Resources,store,290679.06
D_1253,Production,store,177857.46
D_1254,Human Resources,store,154467.45
D_1255,Account department,office,447466.54
D_1256,Account department,store,481570.34
D_1257,Sales,office,169781.59
D_1258,IT,store,260519.03
D_1259,Administration,office,261728.99
D_1260,Designing department,store,117085.23
D_1261,Marketing,store,185639.56
D_1262,Accounting,office,107453.87
D_1263,IT,office,353169.44
D_1264,Administration,office,61538.04
D_1265,IT,store,202433.8
D_1266,Human Resources,office,418557.69
D_1267,Sales representatives,store,387427.49
D_1268,Designing department,office,112708.93
D_1269,Purchasing,office,413531.83
D_1270,Account department,office,291728.01
D_1271,Sales,store,98100.82
D_1272,Account department,store,272752.9
D_1273,Finance,office,214269.28
D_1274,Administration,office,79783
D_1275,Finance,office,91272.71
D_1276,Account department,store,382463
D_1277,Purchasing,store,30971.14
D_1278,Finance,office,229574.02
D_1279,Marketing,office,186825.94
D_1280,Accounting,office,203286.62
D_1281,Production,office,284477.53
D_1282,Purchasing,store,279404.09
D_1283,Marketing,office,148806.96
D_1284,Account department,office,100465.95
D_1285,Marketing,office,306279.86
D_1286,IT,store,30527.92
D_1287,Marketing,store,199609.35
D_1288,Finance,office,373642.87
D_1289,Production,store,263136.36
D_1290,Accounting,store,277742.48
D_1291,Administration,office,193583.44
D_1292,Purchasing,store,200267.17
D_1293,Sales,store,303639.32
D_1294,IT,store,201559.42
D_1295,Production,office,287702.23
D_1296,Purchasing,office,221857.56
D_1297,IT,office,286819.99
D_1298,Purchasing,store,24664.17
D_1299,Marketing,store,19026.24
D_1300,Account department,store,289840.32
D_1301,Sales representatives,office,436534.15
D_1302,Sales,store,170921.68
D_1303,Accounting,office,291868.61
D_1304,Sales representatives,office,310583.04
D_1305,Human Resources,office,372564.14
D_1306,Production,office,286675.94
D_1307,Sales,office,272165.38
D_1308,Sales representatives,store,55419.65
D_1309,Sales,office,162930.08
D_1310,Production,office,278498.1
D_1311,Human Resources,office,353852.64
D_1312,Designing department,office,235321.79
D_1313,IT,office,283326.97
D_1314,Administration,office,36193.61
D_1315,Accounting,office,364924.04
D_1316,Administration,office,52354.3
D_1317,Sales representatives,store,402967.92
D_1318,Accounting,store,362573.04
D_1319,Account department,office,44063
D_1320,Production,office,67478.47
D_1321,Production,office,52807.05
D_1322,Sales representatives,office,161898.43
D_1323,Sales representatives,store,384361.74
D_1324,Production,office,58222.02
D_1325,Accounting,office,141566.07
D_1326,IT,office,437360.5
D_1327,Accounting,office,220470.32
D_1328,Marketing,store,398551.1
D_1329,Marketing,store,454297.03
D_1330,Account department,office,231897.32
D_1331,Purchasing,office,327918.57
D_1332,IT,store,163545.62
D_1333,Finance,office,223197.31
D_1334,Production,office,71135.87
D_1335,Purchasing,office,446833.85
D_1336,Accounting,office,300487.96
D_1337,Purchasing,office,89717.72
D_1338,Finance,office,201419.39
D_1339,Finance,store,133105.14
D_1340,Production,store,373099.27
D_1341,IT,office,229591.43
D_1342,Account department,store,119181.54
D_1343,Administration,office,473083.06
D_1344,Administration,office,473663.3
D_1345,Purchasing,store,163832.98
D_1346,Sales,store,428126.88
D_1347,Marketing,office,478675.35
D_1348,IT,office,429257.78
D_1349,Administration,store,162409
D_1350,Designing department,office,431797.2
D_1351,Marketing,store,403039.69
D_1352,IT,office,38210.25
D_1353,Sales,store,46723.87
D_1354,Production,store,425509.73
D_1355,Account department,store,415163.9
D_1356,Sales representatives,store,407125.86
D_1357,Marketing,office,201282.96
D_1358,Sales representatives,store,451362.73
D_1359,Accounting,office,476920.15
D_1360,Administration,store,201337.77
D_1361,Accounting,store,283575.07
D_1362,Administration,store,53771.07
D_1363,Purchasing,store,14672.35
D_1364,Administration,store,88374.43
D_1365,Finance,store,52723.16
D_1366,Production,store,274316.62
D_1367,Designing department,office,287555.74
D_1368,Sales representatives,store,363975.64
D_1369,Administration,office,71579.62
